Epoch	P1	P2	P3	P4	P5	P6	P7	P8
424.9510	0.00350	0.18297	0.19416	0.17982	0.16875	0.16952	0.14992	0.12690
425.0010	0.00351	0.18305	0.19404	0.17968	0.16861	0.16939	0.14975	0.12668
425.0510	0.00350	0.18265	0.19377	0.17937	0.16837	0.16921	0.14970	0.12670
425.1010	0.00349	0.18249	0.19380	0.17952	0.16862	0.16949	0.14990	0.12677
425.1510	0.00351	0.18271	0.19421	0.18005	0.16910	0.16991	0.15019	0.12693
425.2010	0.00352	0.18298	0.19458	0.18044	0.16945	0.17025	0.15044	0.12711
425.2510	0.00352	0.18307	0.19478	0.18058	0.16964	0.17051	0.15065	0.12721
425.3010	0.00354	0.18269	0.19442	0.18039	0.16958	0.17049	0.15052	0.12716
425.3510	0.00352	0.18148	0.19314	0.17926	0.16856	0.16949	0.14961	0.12622
425.4010	0.00356	0.18304	0.19458	0.18046	0.16949	0.17031	0.15018	0.12660
425.4510	0.00356	0.18320	0.19468	0.18052	0.16952	0.17036	0.15022	0.12673
425.5010	0.00355	0.18269	0.19416	0.18016	0.16923	0.17004	0.14987	0.12639
425.5510	0.00355	0.18337	0.19460	0.18039	0.16935	0.17012	0.14996	0.12649
425.6010	0.00354	0.18348	0.19485	0.18059	0.16955	0.17035	0.15025	0.12685
425.6510	0.00354	0.18368	0.19498	0.18068	0.16958	0.17031	0.15019	0.12681
425.7010	0.00350	0.18202	0.19340	0.17932	0.16845	0.16930	0.14944	0.12610
425.7510	0.00348	0.18132	0.19262	0.17855	0.16774	0.16860	0.14881	0.12541
425.8010	0.00348	0.18147	0.19306	0.17907	0.16833	0.16917	0.14930	0.12583
425.8510	0.00348	0.18286	0.19453	0.18021	0.16923	0.16998	0.14999	0.12607
425.9010	0.00350	0.18404	0.19576	0.18132	0.17025	0.17097	0.15079	0.12671
425.9510	0.00348	0.18330	0.19517	0.18087	0.16989	0.17071	0.15074	0.12716
426.0010	0.00353	0.18415	0.19587	0.18157	0.17063	0.17144	0.15132	0.12773
426.0510	0.00356	0.18589	0.19764	0.18323	0.17210	0.17283	0.15236	0.12863
426.1010	0.00354	0.18505	0.19692	0.18265	0.17164	0.17245	0.15204	0.12837
426.1510	0.00354	0.18509	0.19704	0.18284	0.17188	0.17271	0.15233	0.12881
426.2010	0.00352	0.18462	0.19675	0.18262	0.17171	0.17252	0.15219	0.12870
426.2510	0.00356	0.18721	0.19917	0.18462	0.17340	0.17414	0.15344	0.12972
426.3010	0.00354	0.18656	0.19861	0.18402	0.17283	0.17363	0.15305	0.12942
426.3510	0.00357	0.18763	0.19953	0.18468	0.17329	0.17397	0.15334	0.12995
426.4010	0.00355	0.18704	0.19894	0.18415	0.17283	0.17356	0.15310	0.13007
426.4510	0.00356	0.18759	0.19928	0.18441	0.17290	0.17355	0.15297	0.12969
426.5010	0.00353	0.18693	0.19875	0.18394	0.17251	0.17322	0.15284	0.12961
426.5510	0.00352	0.18693	0.19882	0.18408	0.17271	0.17338	0.15287	0.12943
426.6010	0.00356	0.18766	0.19948	0.18470	0.17324	0.17379	0.15308	0.12937
426.6510	0.00355	0.18693	0.19861	0.18389	0.17254	0.17313	0.15252	0.12877
426.7010	0.00352	0.18565	0.19752	0.18305	0.17188	0.17258	0.15214	0.12851
426.7510	0.00348	0.18306	0.19517	0.18115	0.17039	0.17123	0.15096	0.12740
426.8010	0.00348	0.18372	0.19587	0.18170	0.17079	0.17156	0.15120	0.12755
426.8510	0.00347	0.18472	0.19693	0.18252	0.17155	0.17225	0.15179	0.12805
426.9010	0.00349	0.18640	0.19841	0.18376	0.17264	0.17328	0.15264	0.12895
426.9510	0.00348	0.18540	0.19737	0.18285	0.17185	0.17248	0.15189	0.12829
427.0010	0.00348	0.18524	0.19716	0.18256	0.17147	0.17210	0.15163	0.12812
427.0510	0.00349	0.18499	0.19669	0.18209	0.17102	0.17166	0.15121	0.12758
427.1010	0.00347	0.18445	0.19629	0.18182	0.17082	0.17152	0.15114	0.12758
427.1510	0.00346	0.18352	0.19543	0.18114	0.17024	0.17093	0.15061	0.12704
427.2010	0.00345	0.18253	0.19456	0.18052	0.16986	0.17060	0.15029	0.12662
427.2510	0.00349	0.18369	0.19580	0.18168	0.17093	0.17162	0.15103	0.12713
427.3010	0.00349	0.18462	0.19669	0.18241	0.17158	0.17222	0.15153	0.12744
427.3510	0.00347	0.18388	0.19594	0.18167	0.17091	0.17161	0.15101	0.12685
427.4010	0.00349	0.18426	0.19644	0.18219	0.17139	0.17202	0.15140	0.12717
427.4510	0.00348	0.18379	0.19592	0.18169	0.17090	0.17153	0.15095	0.12682
427.5010	0.00350	0.18433	0.19638	0.18206	0.17116	0.17172	0.15105	0.12694
427.5510	0.00353	0.18531	0.19728	0.18281	0.17176	0.17223	0.15142	0.12734
427.6010	0.00356	0.18624	0.19795	0.18336	0.17220	0.17261	0.15165	0.12760
427.6510	0.00353	0.18548	0.19740	0.18286	0.17182	0.17234	0.15159	0.12771
427.7010	0.00354	0.18578	0.19738	0.18270	0.17155	0.17200	0.15123	0.12714
427.7510	0.00354	0.18613	0.19775	0.18301	0.17183	0.17232	0.15154	0.12748
427.8010	0.00355	0.18601	0.19768	0.18303	0.17194	0.17248	0.15167	0.12758
427.8510	0.00354	0.18600	0.19750	0.18274	0.17156	0.17207	0.15143	0.12752
427.9010	0.00354	0.18576	0.19720	0.18245	0.17131	0.17180	0.15118	0.12719
427.9510	0.00352	0.18496	0.19660	0.18199	0.17099	0.17156	0.15097	0.12690
428.0010	0.00353	0.18603	0.19746	0.18264	0.17148	0.17203	0.15133	0.12706
428.0510	0.00351	0.18578	0.19731	0.18252	0.17139	0.17198	0.15153	0.12757
428.1010	0.00350	0.18518	0.19659	0.18179	0.17064	0.17127	0.15092	0.12706
428.1510	0.00346	0.18385	0.19555	0.18102	0.17003	0.17069	0.15053	0.12680
428.2010	0.00344	0.18305	0.19478	0.18026	0.16936	0.17006	0.15006	0.12644
428.2510	0.00342	0.18211	0.19393	0.17959	0.16884	0.16956	0.14956	0.12602
428.3010	0.00345	0.18250	0.19424	0.17988	0.16901	0.16968	0.14974	0.12617
428.3510	0.00349	0.18470	0.19633	0.18167	0.17052	0.17109	0.15082	0.12679
428.4010	0.00349	0.18520	0.19655	0.18164	0.17030	0.17080	0.15062	0.12669
428.4510	0.00349	0.18526	0.19674	0.18188	0.17062	0.17113	0.15086	0.12676
428.5010	0.00351	0.18590	0.19743	0.18245	0.17111	0.17160	0.15136	0.12738
428.5510	0.00349	0.18570	0.19753	0.18260	0.17131	0.17185	0.15163	0.12791
428.6010	0.00348	0.18460	0.19639	0.18163	0.17051	0.17113	0.15112	0.12771
428.6510	0.00348	0.18419	0.19589	0.18118	0.17005	0.17058	0.15060	0.12742
428.7010	0.00348	0.18437	0.19595	0.18119	0.17005	0.17061	0.15065	0.12752
428.7510	0.00347	0.18520	0.19656	0.18147	0.17009	0.17066	0.15079	0.12785
428.8010	0.00348	0.18538	0.19661	0.18142	0.17000	0.17054	0.15069	0.12781
428.8510	0.00347	0.18597	0.19734	0.18209	0.17058	0.17109	0.15124	0.12838
428.9010	0.00346	0.18560	0.19685	0.18158	0.17008	0.17062	0.15083	0.12801
428.9510	0.00345	0.18527	0.19659	0.18127	0.16978	0.17031	0.15055	0.12754
429.0010	0.00345	0.18494	0.19629	0.18109	0.16968	0.17021	0.15035	0.12722
429.0510	0.00347	0.18500	0.19617	0.18099	0.16961	0.17014	0.15005	0.12658
429.1010	0.00344	0.18434	0.19565	0.18054	0.16921	0.16981	0.14984	0.12674
429.1510	0.00346	0.18540	0.19666	0.18149	0.17001	0.17055	0.15043	0.12723
429.2010	0.00347	0.18552	0.19665	0.18151	0.16999	0.17048	0.15029	0.12699
429.2510	0.00345	0.18445	0.19573	0.18078	0.16945	0.17001	0.14998	0.12692
429.3010	0.00346	0.18461	0.19603	0.18120	0.16996	0.17051	0.15024	0.12694
429.3510	0.00345	0.18399	0.19555	0.18086	0.16972	0.17028	0.15005	0.12676
429.4010	0.00347	0.18525	0.19683	0.18192	0.17068	0.17118	0.15070	0.12711
429.4510	0.00346	0.18513	0.19676	0.18186	0.17067	0.17127	0.15082	0.12704
429.5010	0.00345	0.18532	0.19702	0.18207	0.17082	0.17140	0.15100	0.12709
429.5510	0.00345	0.18530	0.19698	0.18202	0.17076	0.17133	0.15076	0.12683
429.6010	0.00344	0.18482	0.19643	0.18150	0.17023	0.17082	0.15036	0.12650
429.6510	0.00344	0.18447	0.19602	0.18114	0.16990	0.17049	0.15012	0.12621
429.7010	0.00344	0.18447	0.19603	0.18126	0.17007	0.17070	0.15020	0.12608
429.7510	0.00343	0.18405	0.19571	0.18087	0.16965	0.17028	0.14990	0.12580
429.8010	0.00344	0.18453	0.19639	0.18161	0.17035	0.17093	0.15050	0.12641
429.8510	0.00345	0.18434	0.19626	0.18155	0.17032	0.17088	0.15042	0.12632
429.9010	0.00348	0.18609	0.19814	0.18323	0.17180	0.17217	0.15148	0.12721
429.9510	0.00347	0.18483	0.19696	0.18227	0.17102	0.17150	0.15101	0.12705
430.0010	0.00348	0.18498	0.19688	0.18209	0.17080	0.17129	0.15086	0.12687
430.0510	0.00345	0.18330	0.19532	0.18079	0.16974	0.17028	0.15007	0.12627
430.1010	0.00346	0.18332	0.19523	0.18067	0.16951	0.17008	0.14992	0.12617
430.1510	0.00348	0.18469	0.19653	0.18183	0.17051	0.17099	0.15061	0.12662
430.2010	0.00349	0.18531	0.19747	0.18285	0.17154	0.17201	0.15156	0.12750
430.2510	0.00348	0.18490	0.19723	0.18276	0.17149	0.17197	0.15155	0.12744
430.3010	0.00348	0.18464	0.19699	0.18256	0.17126	0.17173	0.15139	0.12724
430.3510	0.00349	0.18562	0.19789	0.18326	0.17182	0.17222	0.15183	0.12774
430.4010	0.00348	0.18551	0.19805	0.18354	0.17222	0.17265	0.15225	0.12826
430.4510	0.00348	0.18543	0.19798	0.18344	0.17209	0.17247	0.15213	0.12820
430.5010	0.00346	0.18432	0.19690	0.18261	0.17143	0.17186	0.15153	0.12759
430.5510	0.00346	0.18447	0.19695	0.18256	0.17132	0.17180	0.15145	0.12758
430.6010	0.00344	0.18311	0.19583	0.18167	0.17064	0.17119	0.15092	0.12726
430.6510	0.00341	0.18214	0.19504	0.18100	0.17013	0.17078	0.15069	0.12709
430.7010	0.00340	0.18148	0.19438	0.18045	0.16965	0.17030	0.15030	0.12689
430.7510	0.00338	0.18091	0.19379	0.18000	0.16929	0.16996	0.15000	0.12661
430.8010	0.00338	0.18129	0.19432	0.18050	0.16974	0.17037	0.15035	0.12687
430.8510	0.00338	0.18169	0.19460	0.18063	0.16976	0.17041	0.15054	0.12728
430.9010	0.00341	0.18261	0.19553	0.18154	0.17064	0.17130	0.15110	0.12742
430.9510	0.00338	0.18183	0.19476	0.18079	0.16998	0.17074	0.15080	0.12717
431.0010	0.00340	0.18251	0.19539	0.18124	0.17032	0.17109	0.15112	0.12757
431.0510	0.00343	0.18268	0.19553	0.18145	0.17052	0.17122	0.15099	0.12720
431.1010	0.00347	0.18368	0.19646	0.18231	0.17130	0.17197	0.15162	0.12777
431.1510	0.00348	0.18481	0.19748	0.18312	0.17194	0.17256	0.15205	0.12808
431.2010	0.00350	0.18558	0.19821	0.18363	0.17228	0.17278	0.15218	0.12804
431.2510	0.00350	0.18558	0.19817	0.18366	0.17240	0.17288	0.15217	0.12799
431.3010	0.00352	0.18692	0.19942	0.18470	0.17325	0.17367	0.15280	0.12848
431.3510	0.00353	0.18634	0.19870	0.18405	0.17263	0.17302	0.15225	0.12820
431.4010	0.00354	0.18759	0.19968	0.18473	0.17306	0.17332	0.15244	0.12827
431.4510	0.00352	0.18659	0.19873	0.18391	0.17235	0.17263	0.15188	0.12780
431.5010	0.00351	0.18633	0.19847	0.18368	0.17218	0.17248	0.15190	0.12809
431.5510	0.00351	0.18571	0.19789	0.18336	0.17204	0.17236	0.15179	0.12803
431.6010	0.00355	0.18670	0.19883	0.18429	0.17283	0.17307	0.15220	0.12824
431.6510	0.00358	0.18776	0.19981	0.18518	0.17356	0.17375	0.15265	0.12872
431.7010	0.00357	0.18765	0.19972	0.18506	0.17350	0.17375	0.15275	0.12896
431.7510	0.00360	0.18845	0.20035	0.18561	0.17399	0.17419	0.15306	0.12940
431.8010	0.00358	0.18778	0.19982	0.18512	0.17356	0.17376	0.15279	0.12938
431.8510	0.00358	0.18692	0.19903	0.18445	0.17298	0.17322	0.15225	0.12885
431.9010	0.00359	0.18706	0.19910	0.18454	0.17303	0.17327	0.15221	0.12879
431.9510	0.00357	0.18573	0.19781	0.18348	0.17204	0.17233	0.15156	0.12861
432.0010	0.00353	0.18474	0.19699	0.18277	0.17150	0.17194	0.15147	0.12884
432.0510	0.00354	0.18540	0.19767	0.18351	0.17227	0.17272	0.15208	0.12921
432.1010	0.00353	0.18546	0.19743	0.18307	0.17177	0.17226	0.15188	0.12929
432.1510	0.00353	0.18531	0.19709	0.18268	0.17136	0.17184	0.15155	0.12896
432.2010	0.00356	0.18684	0.19850	0.18385	0.17241	0.17284	0.15220	0.12931
432.2510	0.00353	0.18612	0.19778	0.18306	0.17160	0.17207	0.15176	0.12931
432.3010	0.00353	0.18535	0.19719	0.18262	0.17126	0.17173	0.15145	0.12910
432.3510	0.00353	0.18533	0.19728	0.18286	0.17149	0.17190	0.15151	0.12915
432.4010	0.00349	0.18414	0.19604	0.18167	0.17040	0.17087	0.15082	0.12878
432.4510	0.00350	0.18437	0.19636	0.18192	0.17064	0.17111	0.15109	0.12893
432.5010	0.00354	0.18636	0.19812	0.18335	0.17174	0.17210	0.15179	0.12940
432.5510	0.00357	0.18834	0.20013	0.18503	0.17314	0.17338	0.15266	0.12980
432.6010	0.00356	0.18747	0.19920	0.18426	0.17251	0.17274	0.15203	0.12907
432.6510	0.00353	0.18664	0.19856	0.18362	0.17195	0.17230	0.15178	0.12884
432.7010	0.00352	0.18643	0.19827	0.18339	0.17177	0.17207	0.15155	0.12853
432.7510	0.00351	0.18623	0.19837	0.18357	0.17205	0.17237	0.15200	0.12925
432.8010	0.00350	0.18541	0.19758	0.18295	0.17155	0.17194	0.15165	0.12892
432.8510	0.00349	0.18514	0.19743	0.18280	0.17147	0.17191	0.15161	0.12874
432.9010	0.00344	0.18318	0.19564	0.18133	0.17034	0.17090	0.15084	0.12797
432.9510	0.00344	0.18291	0.19530	0.18094	0.16998	0.17058	0.15060	0.12768
433.0010	0.00345	0.18349	0.19580	0.18136	0.17029	0.17077	0.15079	0.12811
433.0510	0.00349	0.18429	0.19646	0.18200	0.17081	0.17123	0.15106	0.12838
433.1010	0.00355	0.18529	0.19731	0.18290	0.17162	0.17191	0.15133	0.12843
433.1510	0.00354	0.18491	0.19702	0.18270	0.17147	0.17179	0.15114	0.12828
433.2010	0.00354	0.18557	0.19770	0.18334	0.17208	0.17237	0.15161	0.12853
433.2510	0.00353	0.18524	0.19740	0.18308	0.17183	0.17217	0.15149	0.12835
433.3010	0.00354	0.18502	0.19714	0.18293	0.17170	0.17199	0.15113	0.12783
433.3510	0.00354	0.18554	0.19741	0.18293	0.17165	0.17194	0.15112	0.12787
433.4010	0.00354	0.18528	0.19711	0.18269	0.17144	0.17171	0.15079	0.12751
433.4510	0.00355	0.18621	0.19800	0.18341	0.17204	0.17223	0.15117	0.12759
433.5010	0.00354	0.18522	0.19713	0.18273	0.17142	0.17168	0.15080	0.12729
433.5510	0.00352	0.18428	0.19626	0.18198	0.17084	0.17114	0.15033	0.12675
433.6010	0.00355	0.18503	0.19693	0.18256	0.17133	0.17158	0.15061	0.12689
433.6510	0.00354	0.18445	0.19639	0.18215	0.17101	0.17137	0.15040	0.12665
433.7010	0.00352	0.18400	0.19606	0.18193	0.17095	0.17140	0.15058	0.12710
433.7510	0.00351	0.18361	0.19571	0.18170	0.17080	0.17126	0.15038	0.12676
433.8010	0.00351	0.18288	0.19508	0.18118	0.17044	0.17093	0.15001	0.12629
433.8510	0.00350	0.18272	0.19495	0.18116	0.17053	0.17107	0.15029	0.12670
433.9010	0.00351	0.18337	0.19554	0.18164	0.17094	0.17153	0.15080	0.12725
433.9510	0.00357	0.18553	0.19765	0.18349	0.17257	0.17303	0.15194	0.12795
434.0010	0.00358	0.18579	0.19783	0.18365	0.17270	0.17315	0.15210	0.12821
434.0510	0.00358	0.18636	0.19807	0.18359	0.17241	0.17283	0.15190	0.12806
434.1010	0.00358	0.18553	0.19719	0.18290	0.17184	0.17225	0.15123	0.12718
434.1510	0.00358	0.18436	0.19615	0.18211	0.17123	0.17169	0.15069	0.12663
434.2010	0.00360	0.18557	0.19728	0.18305	0.17196	0.17233	0.15123	0.12709
434.2510	0.00364	0.18603	0.19756	0.18337	0.17218	0.17249	0.15121	0.12681
434.3010	0.00362	0.18574	0.19739	0.18331	0.17222	0.17257	0.15136	0.12699
434.3510	0.00364	0.18717	0.19885	0.18465	0.17344	0.17381	0.15247	0.12802
434.4010	0.00360	0.18639	0.19822	0.18399	0.17284	0.17329	0.15219	0.12801
434.4510	0.00359	0.18580	0.19758	0.18337	0.17229	0.17275	0.15179	0.12769
434.5010	0.00357	0.18579	0.19757	0.18328	0.17219	0.17263	0.15171	0.12762
434.5510	0.00357	0.18544	0.19711	0.18287	0.17179	0.17226	0.15139	0.12733
434.6010	0.00355	0.18533	0.19711	0.18279	0.17171	0.17224	0.15156	0.12763
434.6510	0.00354	0.18449	0.19629	0.18203	0.17100	0.17156	0.15100	0.12716
434.7010	0.00355	0.18530	0.19710	0.18274	0.17165	0.17213	0.15150	0.12767
434.7510	0.00354	0.18414	0.19586	0.18167	0.17070	0.17120	0.15063	0.12682
434.8010	0.00353	0.18295	0.19481	0.18088	0.17006	0.17056	0.15005	0.12636
434.8510	0.00347	0.18103	0.19298	0.17924	0.16866	0.16925	0.14910	0.12554
434.9010	0.00348	0.18138	0.19320	0.17938	0.16875	0.16936	0.14925	0.12601
434.9510	0.00348	0.18217	0.19410	0.18019	0.16952	0.17014	0.14984	0.12636
435.0010	0.00344	0.18206	0.19411	0.18017	0.16952	0.17022	0.15007	0.12679
435.0510	0.00346	0.18254	0.19438	0.18029	0.16946	0.17008	0.15002	0.12701
435.1010	0.00347	0.18296	0.19470	0.18054	0.16965	0.17024	0.15005	0.12678
435.1510	0.00345	0.18267	0.19442	0.18028	0.16947	0.17012	0.15002	0.12690
435.2010	0.00343	0.18228	0.19416	0.18002	0.16928	0.16994	0.14997	0.12700
435.2510	0.00344	0.18216	0.19406	0.18001	0.16927	0.16990	0.14978	0.12669
435.3010	0.00343	0.18216	0.19411	0.18005	0.16919	0.16978	0.14965	0.12660
435.3510	0.00342	0.18076	0.19268	0.17882	0.16816	0.16878	0.14881	0.12589
435.4010	0.00342	0.18076	0.19264	0.17878	0.16816	0.16882	0.14881	0.12589
435.4510	0.00341	0.18051	0.19224	0.17833	0.16766	0.16828	0.14828	0.12537
435.5010	0.00340	0.17988	0.19155	0.17768	0.16706	0.16768	0.14775	0.12481
435.5510	0.00342	0.18034	0.19210	0.17831	0.16766	0.16822	0.14812	0.12523
435.6010	0.00345	0.18099	0.19281	0.17903	0.16833	0.16887	0.14861	0.12553
435.6510	0.00346	0.18167	0.19356	0.17969	0.16893	0.16944	0.14917	0.12599
435.7010	0.00347	0.18287	0.19472	0.18072	0.16985	0.17026	0.14990	0.12655
435.7510	0.00348	0.18346	0.19518	0.18102	0.16997	0.17031	0.14981	0.12627
435.8010	0.00349	0.18305	0.19505	0.18104	0.17003	0.17036	0.14989	0.12632
435.8510	0.00346	0.18219	0.19422	0.18027	0.16941	0.16983	0.14960	0.12610
435.9010	0.00343	0.18120	0.19330	0.17937	0.16857	0.16901	0.14891	0.12550
435.9510	0.00340	0.18012	0.19233	0.17859	0.16797	0.16850	0.14859	0.12526
436.0010	0.00343	0.18071	0.19308	0.17939	0.16872	0.16923	0.14922	0.12600
436.0510	0.00346	0.18172	0.19418	0.18046	0.16978	0.17031	0.15016	0.12679
436.1010	0.00348	0.18190	0.19447	0.18093	0.17039	0.17098	0.15074	0.12735
436.1510	0.00346	0.18123	0.19383	0.18041	0.16997	0.17060	0.15051	0.12729
436.2010	0.00347	0.18198	0.19449	0.18082	0.17017	0.17077	0.15068	0.12727
436.2510	0.00351	0.18360	0.19590	0.18198	0.17103	0.17153	0.15129	0.12768
436.3010	0.00346	0.18193	0.19426	0.18048	0.16970	0.17028	0.15032	0.12691
436.3510	0.00346	0.18221	0.19437	0.18050	0.16969	0.17028	0.15030	0.12696
436.4010	0.00343	0.18188	0.19417	0.18026	0.16949	0.17016	0.15041	0.12718
436.4510	0.00343	0.18144	0.19369	0.17991	0.16921	0.16985	0.14996	0.12671
436.5010	0.00346	0.18234	0.19450	0.18058	0.16970	0.17022	0.15016	0.12678
436.5510	0.00347	0.18108	0.19311	0.17939	0.16864	0.16921	0.14927	0.12605
436.6010	0.00344	0.18031	0.19239	0.17872	0.16808	0.16869	0.14896	0.12620
436.6510	0.00344	0.18027	0.19241	0.17877	0.16813	0.16872	0.14888	0.12593
436.7010	0.00344	0.18044	0.19256	0.17890	0.16824	0.16887	0.14888	0.12571
436.7510	0.00343	0.18054	0.19258	0.17883	0.16817	0.16884	0.14891	0.12579
436.8010	0.00342	0.17987	0.19195	0.17822	0.16765	0.16835	0.14848	0.12547
436.8510	0.00343	0.17996	0.19198	0.17823	0.16763	0.16833	0.14842	0.12534
436.9010	0.00346	0.18205	0.19410	0.17999	0.16909	0.16969	0.14950	0.12611
436.9510	0.00349	0.18330	0.19521	0.18087	0.16977	0.17035	0.15015	0.12695
437.0010	0.00352	0.18408	0.19585	0.18141	0.17020	0.17077	0.15044	0.12719
437.0510	0.00351	0.18318	0.19495	0.18067	0.16959	0.17018	0.14995	0.12686
437.1010	0.00351	0.18290	0.19471	0.18048	0.16945	0.17005	0.14981	0.12678
437.1510	0.00353	0.18340	0.19519	0.18098	0.16987	0.17049	0.15019	0.12712
437.2010	0.00353	0.18326	0.19506	0.18095	0.16989	0.17054	0.15014	0.12691
437.2510	0.00356	0.18394	0.19562	0.18153	0.17038	0.17094	0.15032	0.12699
437.3010	0.00358	0.18505	0.19660	0.18228	0.17100	0.17152	0.15077	0.12740
437.3510	0.00354	0.18367	0.19527	0.18110	0.16997	0.17061	0.15014	0.12702
437.4010	0.00355	0.18486	0.19637	0.18201	0.17069	0.17122	0.15055	0.12710
437.4510	0.00354	0.18501	0.19668	0.18236	0.17107	0.17163	0.15102	0.12772
437.5010	0.00358	0.18581	0.19733	0.18301	0.17159	0.17204	0.15123	0.12771
437.5510	0.00357	0.18588	0.19748	0.18313	0.17176	0.17222	0.15131	0.12767
437.6010	0.00355	0.18481	0.19632	0.18206	0.17086	0.17146	0.15065	0.12696
437.6510	0.00353	0.18396	0.19554	0.18134	0.17020	0.17083	0.15019	0.12652
437.7010	0.00351	0.18411	0.19548	0.18104	0.16974	0.17029	0.14983	0.12640
437.7510	0.00350	0.18291	0.19435	0.18009	0.16898	0.16962	0.14922	0.12582
437.8010	0.00347	0.18204	0.19366	0.17951	0.16854	0.16918	0.14886	0.12559
437.8510	0.00344	0.18151	0.19322	0.17904	0.16814	0.16880	0.14869	0.12555
437.9010	0.00346	0.18163	0.19339	0.17920	0.16824	0.16887	0.14877	0.12571
437.9510	0.00343	0.18112	0.19277	0.17856	0.16758	0.16823	0.14834	0.12547
438.0010	0.00343	0.18228	0.19385	0.17945	0.16831	0.16901	0.14903	0.12608
438.0510	0.00342	0.18149	0.19312	0.17889	0.16789	0.16863	0.14867	0.12573
438.1010	0.00342	0.18053	0.19215	0.17813	0.16733	0.16814	0.14822	0.12519
438.1510	0.00340	0.18005	0.19197	0.17807	0.16750	0.16835	0.14840	0.12545
438.2010	0.00341	0.17975	0.19171	0.17798	0.16751	0.16833	0.14824	0.12519
438.2510	0.00346	0.18160	0.19334	0.17930	0.16849	0.16923	0.14902	0.12578
438.3010	0.00347	0.18145	0.19316	0.17921	0.16846	0.16915	0.14884	0.12554
438.3510	0.00342	0.17969	0.19161	0.17792	0.16744	0.16825	0.14823	0.12515
438.4010	0.00344	0.18132	0.19308	0.17903	0.16832	0.16911	0.14903	0.12570
438.4510	0.00342	0.17995	0.19182	0.17805	0.16753	0.16837	0.14840	0.12524
438.5010	0.00341	0.17918	0.19105	0.17728	0.16677	0.16764	0.14793	0.12509
438.5510	0.00341	0.17996	0.19193	0.17810	0.16752	0.16832	0.14840	0.12546
438.6010	0.00338	0.17902	0.19084	0.17701	0.16653	0.16741	0.14773	0.12522
438.6510	0.00339	0.17857	0.19032	0.17667	0.16634	0.16723	0.14755	0.12511
438.7010	0.00338	0.17814	0.18982	0.17620	0.16597	0.16697	0.14759	0.12535
438.7510	0.00337	0.17897	0.19083	0.17708	0.16676	0.16773	0.14828	0.12607
438.8010	0.00335	0.17812	0.19008	0.17640	0.16614	0.16715	0.14785	0.12569
438.8510	0.00335	0.17831	0.19043	0.17676	0.16647	0.16742	0.14814	0.12612
438.9010	0.00335	0.17834	0.19048	0.17671	0.16630	0.16717	0.14787	0.12596
438.9510	0.00335	0.17886	0.19083	0.17698	0.16655	0.16742	0.14791	0.12577
439.0010	0.00338	0.17900	0.19099	0.17726	0.16688	0.16770	0.14797	0.12570
439.0510	0.00338	0.17849	0.19062	0.17699	0.16667	0.16753	0.14772	0.12538
439.1010	0.00338	0.17759	0.18970	0.17630	0.16612	0.16702	0.14729	0.12514
439.1510	0.00341	0.17867	0.19075	0.17721	0.16687	0.16774	0.14793	0.12583
439.2010	0.00339	0.17831	0.19038	0.17674	0.16640	0.16739	0.14778	0.12589
439.2510	0.00343	0.17966	0.19171	0.17801	0.16750	0.16844	0.14857	0.12662
439.3010	0.00343	0.17936	0.19154	0.17792	0.16739	0.16833	0.14849	0.12659
439.3510	0.00342	0.17864	0.19081	0.17731	0.16687	0.16790	0.14819	0.12638
439.4010	0.00341	0.17923	0.19150	0.17795	0.16751	0.16850	0.14874	0.12691
439.4510	0.00340	0.17875	0.19080	0.17714	0.16663	0.16757	0.14804	0.12626
439.5010	0.00338	0.17794	0.19018	0.17664	0.16622	0.16721	0.14782	0.12613
439.5510	0.00340	0.17840	0.19060	0.17689	0.16636	0.16732	0.14795	0.12610
439.6010	0.00338	0.17760	0.18986	0.17632	0.16595	0.16696	0.14762	0.12575
439.6510	0.00339	0.17841	0.19072	0.17708	0.16664	0.16764	0.14828	0.12633
439.7010	0.00339	0.17826	0.19067	0.17726	0.16694	0.16794	0.14850	0.12651
439.7510	0.00341	0.17961	0.19193	0.17827	0.16776	0.16868	0.14914	0.12713
439.8010	0.00342	0.17913	0.19145	0.17788	0.16739	0.16830	0.14876	0.12675
439.8510	0.00345	0.17994	0.19222	0.17856	0.16794	0.16874	0.14914	0.12723
439.9010	0.00343	0.18018	0.19235	0.17858	0.16791	0.16875	0.14926	0.12746
439.9510	0.00343	0.17905	0.19106	0.17743	0.16683	0.16761	0.14815	0.12622
440.0010	0.00341	0.17890	0.19091	0.17724	0.16667	0.16749	0.14810	0.12629
440.0510	0.00341	0.17949	0.19163	0.17788	0.16731	0.16804	0.14850	0.12654
440.1010	0.00341	0.17921	0.19126	0.17756	0.16699	0.16769	0.14811	0.12611
440.1510	0.00339	0.17843	0.19053	0.17694	0.16649	0.16724	0.14777	0.12579
440.2010	0.00338	0.17834	0.19044	0.17682	0.16645	0.16721	0.14779	0.12599
440.2510	0.00337	0.17769	0.18966	0.17604	0.16578	0.16667	0.14739	0.12572
440.3010	0.00337	0.17882	0.19091	0.17710	0.16667	0.16753	0.14809	0.12628
440.3510	0.00339	0.17972	0.19191	0.17806	0.16756	0.16837	0.14868	0.12648
440.4010	0.00338	0.18027	0.19241	0.17840	0.16780	0.16861	0.14895	0.12662
