Epoch	GAN	Discriminative
231.5510	1.07701	1.41503
231.6010	1.08243	1.40390
231.6510	1.08558	1.40052
231.7010	1.09091	1.38817
231.7510	1.09797	1.37666
231.8010	1.09456	1.38189
231.8510	1.09141	1.38388
231.9010	1.09102	1.37880
231.9510	1.09771	1.37134
232.0010	1.09864	1.36750
232.0510	1.10656	1.36137
232.1010	1.10819	1.34868
232.1510	1.11003	1.34464
232.2010	1.11544	1.34570
232.2510	1.11269	1.34235
232.3010	1.11678	1.33467
232.3510	1.11809	1.33166
232.4010	1.11880	1.33525
232.4510	1.11912	1.33143
232.5010	1.12360	1.32564
232.5510	1.12971	1.31959
232.6010	1.13668	1.32360
232.6510	1.13821	1.31126
232.7010	1.14310	1.30287
232.7510	1.14219	1.30301
232.8010	1.14895	1.29113
232.8510	1.14495	1.29864
232.9010	1.14132	1.30079
232.9510	1.14291	1.29608
233.0010	1.14236	1.29658
233.0510	1.14556	1.28954
233.1010	1.14867	1.28172
233.1510	1.14334	1.28771
233.2010	1.14228	1.28590
233.2510	1.15245	1.27608
233.3010	1.15408	1.27333
233.3510	1.15012	1.27946
233.4010	1.14739	1.28184
233.4510	1.14133	1.28366
233.5010	1.13847	1.28470
233.5510	1.14417	1.28396
233.6010	1.14702	1.27848
233.6510	1.14922	1.27425
233.7010	1.14613	1.27577
233.7510	1.14361	1.27349
233.8010	1.14018	1.27357
233.8510	1.14532	1.26659
233.9010	1.14426	1.26454
233.9510	1.14516	1.26799
234.0010	1.14262	1.27602
234.0510	1.13874	1.27303
234.1010	1.14448	1.26996
234.1510	1.14472	1.27718
234.2010	1.14886	1.26756
234.2510	1.15270	1.26436
234.3010	1.15250	1.26677
234.3510	1.15584	1.26175
234.4010	1.15912	1.25421
234.4510	1.15670	1.26018
234.5010	1.15984	1.25433
234.5510	1.15616	1.25546
234.6010	1.15337	1.26056
234.6510	1.14849	1.27086
234.7010	1.14177	1.27601
234.7510	1.14176	1.27496
234.8010	1.13928	1.27308
234.8510	1.13440	1.27306
234.9010	1.13951	1.26921
234.9510	1.13561	1.26380
235.0010	1.13973	1.25791
235.0510	1.14428	1.25385
235.1010	1.13734	1.26274
235.1510	1.13974	1.25601
235.2010	1.14245	1.25630
235.2510	1.14136	1.25086
235.3010	1.13615	1.26415
235.3510	1.13701	1.26995
235.4010	1.13893	1.26316
235.4510	1.13890	1.27132
235.5010	1.13811	1.27095
235.5510	1.14018	1.26562
235.6010	1.14613	1.26802
235.6510	1.14452	1.26565
235.7010	1.13910	1.27334
235.7510	1.13648	1.27800
235.8010	1.13213	1.28736
235.8510	1.13068	1.29046
235.9010	1.12967	1.29072
235.9510	1.12854	1.29061
236.0010	1.13303	1.28740
236.0510	1.13356	1.28382
236.1010	1.13463	1.28533
236.1510	1.13483	1.27893
236.2010	1.13883	1.27667
236.2510	1.13779	1.27730
236.3010	1.13951	1.27517
236.3510	1.14274	1.26396
236.4010	1.14306	1.26434
236.4510	1.14070	1.26843
236.5010	1.14867	1.26688
236.5510	1.14425	1.26706
236.6010	1.14649	1.26620
236.6510	1.14396	1.27038
236.7010	1.14243	1.26946
236.7510	1.14753	1.26358
236.8010	1.15170	1.25852
236.8510	1.14653	1.25890
236.9010	1.14517	1.25504
236.9510	1.14333	1.25548
237.0010	1.14943	1.25355
237.0510	1.14188	1.26448
237.1010	1.14050	1.25744
237.1510	1.14894	1.25096
237.2010	1.15263	1.24373
237.2510	1.15461	1.23727
237.3010	1.15230	1.24745
237.3510	1.15322	1.24136
237.4010	1.15434	1.24198
237.4510	1.15438	1.23580
237.5010	1.15640	1.23292
237.5510	1.15823	1.23151
237.6010	1.15633	1.22713
237.6510	1.15767	1.22388
237.7010	1.15458	1.22708
237.7510	1.15511	1.22624
237.8010	1.15339	1.23187
237.8510	1.15043	1.23213
237.9010	1.15129	1.23056
237.9510	1.14858	1.23852
238.0010	1.14686	1.23888
238.0510	1.15215	1.23579
238.1010	1.15345	1.23581
238.1510	1.15693	1.22999
238.2010	1.16219	1.22456
238.2510	1.15736	1.23315
238.3010	1.15382	1.22840
238.3510	1.15111	1.22746
238.4010	1.14695	1.23339
238.4510	1.14445	1.23378
238.5010	1.13722	1.24165
238.5510	1.12978	1.25791
238.6010	1.12320	1.25963
238.6510	1.12464	1.26090
238.7010	1.12401	1.26747
238.7510	1.12326	1.26260
238.8010	1.12496	1.25874
238.8510	1.12480	1.27026
238.9010	1.12787	1.27903
238.9510	1.12682	1.28136
239.0010	1.12686	1.27935
239.0510	1.12209	1.28724
239.1010	1.12284	1.28776
239.1510	1.12183	1.28868
239.2010	1.11638	1.30018
239.2510	1.12079	1.28610
239.3010	1.11961	1.28737
239.3510	1.12232	1.28050
239.4010	1.12391	1.28104
239.4510	1.11904	1.28112
239.5010	1.12111	1.28413
239.5510	1.11786	1.28295
239.6010	1.12021	1.27773
239.6510	1.12095	1.27270
239.7010	1.12771	1.26570
239.7510	1.13152	1.25996
239.8010	1.12711	1.27041
239.8510	1.12475	1.26330
239.9010	1.12350	1.26346
239.9510	1.11928	1.26600
240.0010	1.12075	1.26854
240.0510	1.11788	1.27164
240.1010	1.12244	1.26675
240.1510	1.12728	1.25705
240.2010	1.13102	1.25332
240.2510	1.12277	1.25860
240.3010	1.12293	1.26184
240.3510	1.12108	1.25685
240.4010	1.12461	1.24884
240.4510	1.13230	1.24757
240.5010	1.13489	1.24144
240.5510	1.14365	1.22781
240.6010	1.14478	1.23050
240.6510	1.14166	1.23507
240.7010	1.14071	1.23096
240.7510	1.14779	1.22511
240.8010	1.14690	1.22378
240.8510	1.15298	1.21290
240.9010	1.14313	1.22130
240.9510	1.14083	1.22985
241.0010	1.14496	1.22937
241.0510	1.14381	1.23164
241.1010	1.14702	1.22712
241.1510	1.14366	1.22763
241.2010	1.13792	1.24228
241.2510	1.13918	1.24445
241.3010	1.13305	1.24684
241.3510	1.13319	1.25086
241.4010	1.13576	1.24694
241.4510	1.14198	1.23891
241.5010	1.14222	1.24387
241.5510	1.14123	1.24540
241.6010	1.14017	1.24702
241.6510	1.14072	1.24518
241.7010	1.14346	1.23803
241.7510	1.14198	1.24066
241.8010	1.14316	1.23638
241.8510	1.14238	1.23766
241.9010	1.13979	1.23855
241.9510	1.13983	1.23848
242.0010	1.14305	1.23954
242.0510	1.13542	1.24441
242.1010	1.12804	1.25218
242.1510	1.12796	1.26131
242.2010	1.12584	1.25964
242.2510	1.12068	1.26406
242.3010	1.12121	1.26449
242.3510	1.11922	1.26414
242.4010	1.11826	1.26380
242.4510	1.11903	1.26518
242.5010	1.12015	1.26001
242.5510	1.12191	1.26002
242.6010	1.11866	1.26399
242.6510	1.12201	1.25908
242.7010	1.11414	1.26893
242.7510	1.11550	1.26541
242.8010	1.11714	1.26831
242.8510	1.11640	1.26422
242.9010	1.11892	1.26016
242.9510	1.11769	1.26199
243.0010	1.11813	1.26187
243.0510	1.11963	1.26167
243.1010	1.12423	1.24929
243.1510	1.12102	1.24923
243.2010	1.11428	1.26020
243.2510	1.11635	1.25368
243.3010	1.11180	1.25825
243.3510	1.11369	1.25306
243.4010	1.11533	1.25626
243.4510	1.11441	1.25871
243.5010	1.11268	1.25898
243.5510	1.10869	1.26703
243.6010	1.10482	1.26633
243.6510	1.10375	1.27026
243.7010	1.10857	1.27045
243.7510	1.10993	1.27234
243.8010	1.11220	1.26343
243.8510	1.11268	1.25708
243.9010	1.11338	1.26156
243.9510	1.11427	1.26101
244.0010	1.12040	1.25285
244.0510	1.12592	1.25233
244.1010	1.12018	1.26562
244.1510	1.11686	1.26850
244.2010	1.11682	1.26401
244.2510	1.12093	1.26217
244.3010	1.11653	1.27457
244.3510	1.11845	1.26839
244.4010	1.12323	1.26109
244.4510	1.11940	1.25963
244.5010	1.11708	1.26502
244.5510	1.11626	1.26048
244.6010	1.11156	1.26184
244.6510	1.10932	1.26090
244.7010	1.10667	1.26341
244.7510	1.10983	1.26188
244.8010	1.11601	1.26275
244.8510	1.10786	1.26888
244.9010	1.10272	1.27510
244.9510	1.10696	1.27259
245.0010	1.10967	1.27155
245.0510	1.10983	1.26645
245.1010	1.11471	1.26264
245.1510	1.12180	1.25336
245.2010	1.11825	1.25582
245.2510	1.11761	1.26245
245.3010	1.11580	1.26461
245.3510	1.11349	1.27031
245.4010	1.11336	1.26901
245.4510	1.11455	1.27493
245.5010	1.11155	1.28800
245.5510	1.11009	1.28424
245.6010	1.10892	1.28847
245.6510	1.11199	1.29129
245.7010	1.11710	1.28485
245.7510	1.11855	1.28386
245.8010	1.11760	1.28245
245.8510	1.12565	1.27915
245.9010	1.13341	1.28155
245.9510	1.13461	1.27560
246.0010	1.13819	1.27295
246.0510	1.14151	1.26950
246.1010	1.14033	1.27005
246.1510	1.14096	1.26507
246.2010	1.14620	1.25835
246.2510	1.14887	1.24422
246.3010	1.15258	1.24206
246.3510	1.15789	1.23901
246.4010	1.15827	1.23987
246.4510	1.16007	1.23434
246.5010	1.16027	1.22740
246.5510	1.16087	1.24104
246.6010	1.16175	1.23501
246.6510	1.16241	1.22751
246.7010	1.16720	1.22177
246.7510	1.16944	1.22166
246.8010	1.17102	1.20958
246.8510	1.16978	1.20820
246.9010	1.16384	1.20889
246.9510	1.15575	1.21777
247.0010	1.15586	1.22123
247.0510	1.15719	1.21832
247.1010	1.16124	1.21700
247.1510	1.15920	1.21778
247.2010	1.16493	1.20994
247.2510	1.16329	1.20920
247.3010	1.16205	1.20318
247.3510	1.16281	1.19910
247.4010	1.15719	1.20263
247.4510	1.15766	1.20059
247.5010	1.15530	1.20296
247.5510	1.15462	1.19420
247.6010	1.15273	1.19996
247.6510	1.15323	1.19991
247.7010	1.14778	1.20464
247.7510	1.14344	1.21560
247.8010	1.14459	1.21325
247.8510	1.14135	1.21297
247.9010	1.14503	1.20567
247.9510	1.14330	1.21176
248.0010	1.14240	1.21091
248.0510	1.13695	1.21964
248.1010	1.13653	1.21849
248.1510	1.13611	1.21475
248.2010	1.14077	1.20085
248.2510	1.14651	1.20004
248.3010	1.14397	1.20332
248.3510	1.13974	1.20755
248.4010	1.14267	1.20247
248.4510	1.13515	1.20987
248.5010	1.12976	1.21892
248.5510	1.12429	1.22887
248.6010	1.12481	1.22990
248.6510	1.12595	1.22518
248.7010	1.11924	1.23024
248.7510	1.11146	1.23880
248.8010	1.11317	1.23590
248.8510	1.11430	1.24528
248.9010	1.11515	1.24259
248.9510	1.11842	1.24661
249.0010	1.11833	1.24745
249.0510	1.12208	1.24420
249.1010	1.12092	1.24962
249.1510	1.11502	1.25892
249.2010	1.11643	1.25221
249.2510	1.11685	1.25554
249.3010	1.12124	1.24871
249.3510	1.12166	1.25085
249.4010	1.11535	1.26335
249.4510	1.11516	1.25844
249.5010	1.11865	1.25900
249.5510	1.11967	1.25986
249.6010	1.12253	1.24968
249.6510	1.11999	1.25550
249.7010	1.12081	1.24993
249.7510	1.12184	1.25822
249.8010	1.12191	1.25516
249.8510	1.12137	1.25376
249.9010	1.11711	1.25778
249.9510	1.11622	1.26464
250.0010	1.11475	1.26114
250.0510	1.11254	1.27459
250.1010	1.11633	1.26735
250.1510	1.11317	1.27661
250.2010	1.11074	1.27676
250.2510	1.10169	1.28854
250.3010	1.10064	1.28629
250.3510	1.10178	1.28348
250.4010	1.10447	1.27851
250.4510	1.10264	1.27370
250.5010	1.10312	1.27697
250.5510	1.10191	1.27416
250.6010	1.10292	1.27538
250.6510	1.10804	1.26833
250.7010	1.11198	1.27071
250.7510	1.11793	1.26358
250.8010	1.11988	1.25815
250.8510	1.11926	1.25717
250.9010	1.11620	1.25159
250.9510	1.11611	1.24573
251.0010	1.11725	1.24020
251.0510	1.11885	1.24862
251.1010	1.12039	1.24450
251.1510	1.12074	1.24582
251.2010	1.12697	1.23604
251.2510	1.13311	1.22660
251.3010	1.13220	1.23268
251.3510	1.12805	1.23504
251.4010	1.12800	1.23636
251.4510	1.11918	1.24939
251.5010	1.11978	1.24754
251.5510	1.12636	1.24063
251.6010	1.11854	1.25405
251.6510	1.11648	1.26244
251.7010	1.12308	1.24726
251.7510	1.12907	1.23967
251.8010	1.13101	1.23859
251.8510	1.13182	1.23609
251.9010	1.13205	1.23545
251.9510	1.13223	1.22763
252.0010	1.13287	1.23017
252.0510	1.12992	1.22988
252.1010	1.12877	1.23123
252.1510	1.13477	1.22518
252.2010	1.14172	1.21776
252.2510	1.13551	1.22251
252.3010	1.12877	1.23754
252.3510	1.13252	1.23373
252.4010	1.13288	1.22348
252.4510	1.13320	1.23075
252.5010	1.12564	1.23673
252.5510	1.12583	1.23442
252.6010	1.12829	1.22875
252.6510	1.12423	1.23628
252.7010	1.12391	1.22604
252.7510	1.12337	1.22981
252.8010	1.12077	1.23383
252.8510	1.12230	1.23468
252.9010	1.11764	1.23445
252.9510	1.11467	1.23244
253.0010	1.12050	1.23715
253.0510	1.12007	1.23751
253.1010	1.11511	1.23952
253.1510	1.11626	1.24032
253.2010	1.10767	1.24926
253.2510	1.10786	1.25038
253.3010	1.10507	1.25708
253.3510	1.10153	1.26276
253.4010	1.10327	1.26158
253.4510	1.10430	1.26312
253.5010	1.10958	1.25878
253.5510	1.10988	1.25640
253.6010	1.11725	1.25665
253.6510	1.11865	1.24874
253.7010	1.11904	1.24149
253.7510	1.11469	1.24887
253.8010	1.11579	1.24485
253.8510	1.11147	1.25473
253.9010	1.11188	1.25372
253.9510	1.11890	1.25024
254.0010	1.11082	1.25522
254.0510	1.11785	1.25004
254.1010	1.11787	1.24559
254.1510	1.11826	1.24492
254.2010	1.12234	1.23995
254.2510	1.12576	1.24103
254.3010	1.12664	1.24121
254.3510	1.13117	1.23123
254.4010	1.13135	1.22918
254.4510	1.12939	1.23059
254.5010	1.12681	1.22976
254.5510	1.12581	1.23084
254.6010	1.12245	1.23557
254.6510	1.12194	1.23602
254.7010	1.12371	1.23214
254.7510	1.12041	1.23441
254.8010	1.11799	1.23625
254.8510	1.11626	1.23996
254.9010	1.11777	1.24453
254.9510	1.11377	1.24762
255.0010	1.11309	1.24779
255.0510	1.11530	1.24541
255.1010	1.11671	1.25117
255.1510	1.11855	1.24403
255.2010	1.11334	1.26136
255.2510	1.11304	1.25671
255.3010	1.11398	1.25096
255.3510	1.11151	1.25419
255.4010	1.11252	1.26527
255.4510	1.11302	1.25574
255.5010	1.12047	1.25271
255.5510	1.12827	1.24614
255.6010	1.12966	1.23995
255.6510	1.12561	1.24795
255.7010	1.11894	1.25131
255.7510	1.11676	1.25657
255.8010	1.11885	1.25368
255.8510	1.12108	1.24891
255.9010	1.12618	1.24276
255.9510	1.13295	1.24828
256.0010	1.13474	1.24124
256.0510	1.13081	1.24235
256.1010	1.13411	1.23806
256.1510	1.14216	1.24424
256.2010	1.14565	1.23851
256.2510	1.14016	1.24603
256.3010	1.13781	1.24878
256.3510	1.13561	1.24395
256.4010	1.13359	1.24599
256.4510	1.13189	1.24503
256.5010	1.13317	1.24531
256.5510	1.13066	1.24731
256.6010	1.13110	1.24643
256.6510	1.13758	1.23506
256.7010	1.14001	1.24337
256.7510	1.13679	1.24004
256.8010	1.13046	1.24350
256.8510	1.12633	1.24974
256.9010	1.12324	1.26293
256.9510	1.12238	1.26278
257.0010	1.11811	1.26152
257.0510	1.11721	1.25572
257.1010	1.12070	1.25577
257.1510	1.12357	1.25051
257.2010	1.12491	1.24937
257.2510	1.13273	1.24059
257.3010	1.13831	1.23767
257.3510	1.13878	1.23020
257.4010	1.14084	1.22398
257.4510	1.13232	1.23827
257.5010	1.12768	1.24715
257.5510	1.12310	1.25596
257.6010	1.11730	1.26541
257.6510	1.11391	1.26780
257.7010	1.12113	1.26106
257.7510	1.12150	1.25207
257.8010	1.12397	1.25300
257.8510	1.11806	1.25605
257.9010	1.12162	1.25070
257.9510	1.12690	1.24350
258.0010	1.11965	1.24684
258.0510	1.12194	1.24761
258.1010	1.11728	1.24905
258.1510	1.11975	1.24816
258.2010	1.11263	1.25383
258.2510	1.11258	1.25697
258.3010	1.11695	1.25547
258.3510	1.11278	1.26584
258.4010	1.11483	1.25605
258.4510	1.11581	1.25340
258.5010	1.11589	1.25540
258.5510	1.11522	1.24752
258.6010	1.11625	1.25071
258.6510	1.11357	1.25735
258.7010	1.11497	1.25899
258.7510	1.10909	1.27405
258.8010	1.10572	1.27973
258.8510	1.10354	1.28144
258.9010	1.10726	1.27660
258.9510	1.10900	1.27998
259.0010	1.11240	1.27457
259.0510	1.11004	1.27760
259.1010	1.11365	1.27562
259.1510	1.11240	1.28022
259.2010	1.11155	1.27901
259.2510	1.10815	1.28850
259.3010	1.10450	1.29041
259.3510	1.10677	1.28203
259.4010	1.10704	1.28194
259.4510	1.09926	1.28420
259.5010	1.09969	1.28405
259.5510	1.10646	1.27840
259.6010	1.10434	1.27419
259.6510	1.10498	1.27596
259.7010	1.10128	1.28212
259.7510	1.09514	1.28567
259.8010	1.09712	1.28231
259.8510	1.09677	1.28237
259.9010	1.09295	1.28176
259.9510	1.09402	1.27460
260.0010	1.09461	1.27635
260.0510	1.10297	1.27313
260.1010	1.10421	1.26915
260.1510	1.10407	1.26500
260.2010	1.10140	1.27195
260.2510	1.10219	1.27128
260.3010	1.10264	1.26903
260.3510	1.10377	1.26943
260.4010	1.10256	1.27078
260.4510	1.10133	1.26144
260.5010	1.10909	1.25334
260.5510	1.10602	1.26017
260.6010	1.11175	1.25608
260.6510	1.11160	1.25388
260.7010	1.10941	1.25817
260.7510	1.10571	1.25452
260.8010	1.10921	1.25420
260.8510	1.10352	1.25684
260.9010	1.10044	1.25640
260.9510	1.10928	1.24555
261.0010	1.11195	1.24631
261.0510	1.10996	1.24922
261.1010	1.11130	1.24465
261.1510	1.11560	1.23854
261.2010	1.12156	1.24013
261.2510	1.12159	1.23654
261.3010	1.11900	1.24006
261.3510	1.11661	1.25172
261.4010	1.11207	1.26076
261.4510	1.11055	1.26105
261.5010	1.10637	1.26222
261.5510	1.10797	1.25554
261.6010	1.10383	1.25800
261.6510	1.10363	1.26539
261.7010	1.09888	1.26828
261.7510	1.10216	1.26410
261.8010	1.09931	1.27139
261.8510	1.09876	1.27087
261.9010	1.10059	1.26708
261.9510	1.10066	1.26789
262.0010	1.09811	1.27438
262.0510	1.09727	1.27693
262.1010	1.09648	1.26976
262.1510	1.10078	1.26210
262.2010	1.10221	1.26600
262.2510	1.10579	1.26568
262.3010	1.10345	1.26932
262.3510	1.10036	1.27829
262.4010	1.10151	1.28777
262.4510	1.10338	1.28508
262.5010	1.10660	1.27436
262.5510	1.11061	1.26640
262.6010	1.10275	1.27318
262.6510	1.09838	1.28384
262.7010	1.09882	1.28554
262.7510	1.09638	1.28460
262.8010	1.09501	1.28630
262.8510	1.09596	1.27578
262.9010	1.09213	1.28468
262.9510	1.08452	1.29573
263.0010	1.08837	1.28971
263.0510	1.09115	1.28316
263.1010	1.08827	1.28674
263.1510	1.09355	1.28622
263.2010	1.09323	1.29074
263.2510	1.09623	1.28408
263.3010	1.10095	1.27156
263.3510	1.10517	1.26960
263.4010	1.10508	1.26907
263.4510	1.10620	1.26720
263.5010	1.10629	1.26433
263.5510	1.11216	1.25847
263.6010	1.11452	1.25045
263.6510	1.12009	1.24757
263.7010	1.11803	1.24323
263.7510	1.11898	1.24170
263.8010	1.12435	1.23275
263.8510	1.11750	1.24049
263.9010	1.11578	1.24697
263.9510	1.11392	1.24709
264.0010	1.11518	1.24922
264.0510	1.11642	1.23719
264.1010	1.12072	1.23171
264.1510	1.11881	1.23703
264.2010	1.11730	1.23960
264.2510	1.12067	1.22898
264.3010	1.12291	1.22967
264.3510	1.11455	1.24591
264.4010	1.12051	1.23878
264.4510	1.12128	1.23486
264.5010	1.12159	1.23112
264.5510	1.11765	1.23502
264.6010	1.11798	1.22623
264.6510	1.12077	1.23097
264.7010	1.12350	1.22139
264.7510	1.12218	1.22656
264.8010	1.12289	1.22807
264.8510	1.12493	1.22887
264.9010	1.12472	1.22797
264.9510	1.12749	1.22434
265.0010	1.12716	1.22144
265.0510	1.12842	1.21316
265.1010	1.13387	1.21023
265.1510	1.13352	1.20867
265.2010	1.13640	1.21027
265.2510	1.14044	1.21155
265.3010	1.13878	1.20801
265.3510	1.14311	1.21784
265.4010	1.14100	1.21687
265.4510	1.13745	1.21618
265.5010	1.13039	1.23011
265.5510	1.13210	1.23587
265.6010	1.12897	1.23995
265.6510	1.12542	1.24482
265.7010	1.12400	1.24552
265.7510	1.12456	1.24343
265.8010	1.11865	1.24383
265.8510	1.11905	1.24576
265.9010	1.11626	1.24649
265.9510	1.11993	1.24312
266.0010	1.11664	1.24670
266.0510	1.11089	1.25147
266.1010	1.10526	1.25530
266.1510	1.10360	1.25915
266.2010	1.10832	1.25084
266.2510	1.11016	1.24349
266.3010	1.10738	1.24358
266.3510	1.11156	1.24198
266.4010	1.11276	1.23880
266.4510	1.11234	1.24074
266.5010	1.10760	1.23273
266.5510	1.10825	1.23979
266.6010	1.10813	1.24630
266.6510	1.10458	1.24859
266.7010	1.10594	1.24365
266.7510	1.11169	1.24109
266.8010	1.10881	1.25109
266.8510	1.10967	1.25196
266.9010	1.10423	1.25419
266.9510	1.10034	1.25695
267.0010	1.10188	1.26090
267.0510	1.10405	1.26111
267.1010	1.10541	1.25747
267.1510	1.10803	1.25305
267.2010	1.10787	1.26149
267.2510	1.11417	1.26356
267.3010	1.11774	1.26046
267.3510	1.11728	1.25904
267.4010	1.11850	1.24882
267.4510	1.11857	1.24065
267.5010	1.12123	1.24552
267.5510	1.12216	1.24648
267.6010	1.12183	1.24654
267.6510	1.12365	1.24478
267.7010	1.12347	1.24191
267.7510	1.12165	1.24592
267.8010	1.12127	1.25216
267.8510	1.11349	1.26494
267.9010	1.11303	1.26013
267.9510	1.11828	1.25626
268.0010	1.11478	1.25396
268.0510	1.12056	1.24994
268.1010	1.12665	1.25186
268.1510	1.12547	1.24411
268.2010	1.12584	1.23919
268.2510	1.12548	1.24218
268.3010	1.12347	1.24421
268.3510	1.12419	1.24817
268.4010	1.12291	1.24869
268.4510	1.12215	1.24658
268.5010	1.12203	1.24653
268.5510	1.12241	1.24091
268.6010	1.11610	1.24715
268.6510	1.11360	1.25118
268.7010	1.11618	1.25186
268.7510	1.11617	1.24239
268.8010	1.11419	1.24179
268.8510	1.11696	1.25984
268.9010	1.11600	1.26422
268.9510	1.11670	1.27184
269.0010	1.11464	1.26768
269.0510	1.11138	1.27518
269.1010	1.11175	1.27065
269.1510	1.11651	1.25850
269.2010	1.11328	1.26328
269.2510	1.11031	1.25867
269.3010	1.11118	1.25569
269.3510	1.11012	1.25072
269.4010	1.10912	1.24913
269.4510	1.10864	1.25625
269.5010	1.10910	1.25357
269.5510	1.10587	1.25255
269.6010	1.10145	1.25594
269.6510	1.09849	1.27037
269.7010	1.09520	1.26521
269.7510	1.09850	1.26748
269.8010	1.10836	1.27107
269.8510	1.10601	1.26894
269.9010	1.10454	1.27155
269.9510	1.10455	1.26869
270.0010	1.10529	1.28024
270.0510	1.10424	1.28146
270.1010	1.10140	1.28582
270.1510	1.10013	1.28145
270.2010	1.10442	1.27293
270.2510	1.10076	1.27028
270.3010	1.10209	1.26520
270.3510	1.09338	1.27551
270.4010	1.09894	1.26345
270.4510	1.09879	1.27211
270.5010	1.09311	1.28475
270.5510	1.09234	1.28296
270.6010	1.09944	1.27482
270.6510	1.09440	1.28993
270.7010	1.09542	1.28503
270.7510	1.09071	1.29642
270.8010	1.08887	1.29610
270.8510	1.08825	1.29143
270.9010	1.08936	1.29210
270.9510	1.08738	1.29195
271.0010	1.09398	1.28562
271.0510	1.09919	1.27614
271.1010	1.10223	1.27322
271.1510	1.10807	1.27006
271.2010	1.10515	1.26861
271.2510	1.11285	1.26058
271.3010	1.11334	1.25795
271.3510	1.11842	1.25532
271.4010	1.11357	1.26437
271.4510	1.11839	1.25502
271.5010	1.11622	1.25410
271.5510	1.11684	1.25361
271.6010	1.12534	1.25406
271.6510	1.12374	1.24740
271.7010	1.12366	1.24412
271.7510	1.11710	1.24887
271.8010	1.10996	1.25092
271.8510	1.10425	1.25586
271.9010	1.10878	1.25044
271.9510	1.10939	1.24985
272.0010	1.11032	1.24891
272.0510	1.10988	1.25028
272.1010	1.11220	1.24915
272.1510	1.11114	1.25654
272.2010	1.11294	1.25573
272.2510	1.11224	1.25327
272.3010	1.11178	1.25534
272.3510	1.10637	1.25332
272.4010	1.10864	1.24645
272.4510	1.10855	1.25470
272.5010	1.11041	1.25041
272.5510	1.10838	1.25415
272.6010	1.10994	1.25554
272.6510	1.11024	1.25036
272.7010	1.11052	1.25168
272.7510	1.10451	1.26284
272.8010	1.10787	1.26526
272.8510	1.10621	1.26727
272.9010	1.09881	1.27194
272.9510	1.09414	1.27421
273.0010	1.09603	1.26932
273.0510	1.10027	1.26161
273.1010	1.09833	1.26450
273.1510	1.09828	1.25678
273.2010	1.09648	1.26116
273.2510	1.09425	1.26562
273.3010	1.09321	1.26305
273.3510	1.09671	1.26106
273.4010	1.08977	1.26484
273.4510	1.08692	1.26848
273.5010	1.08321	1.27396
273.5510	1.08216	1.27372
273.6010	1.08219	1.27827
273.6510	1.08301	1.27879
273.7010	1.08479	1.27506
273.7510	1.08823	1.27688
273.8010	1.08883	1.27873
273.8510	1.09434	1.27051
273.9010	1.09933	1.26005
273.9510	1.10110	1.25904
274.0010	1.10414	1.25493
274.0510	1.10439	1.25347
274.1010	1.10634	1.24722
274.1510	1.10430	1.24977
274.2010	1.10414	1.24731
274.2510	1.10251	1.24663
274.3010	1.10126	1.24685
274.3510	1.10258	1.24608
274.4010	1.10603	1.24366
274.4510	1.10714	1.24299
274.5010	1.10937	1.24641
274.5510	1.10213	1.26508
274.6010	1.10271	1.26775
274.6510	1.10574	1.26496
274.7010	1.10741	1.26566
274.7510	1.11653	1.26073
274.8010	1.11214	1.26539
274.8510	1.11602	1.26894
274.9010	1.11766	1.26620
274.9510	1.11841	1.25973
275.0010	1.11733	1.25219
275.0510	1.11784	1.26037
275.1010	1.12153	1.25068
275.1510	1.11853	1.25433
275.2010	1.11974	1.25037
275.2510	1.12377	1.24700
275.3010	1.12484	1.24453
275.3510	1.12400	1.24770
275.4010	1.12198	1.24493
275.4510	1.12320	1.24134
275.5010	1.12011	1.24171
275.5510	1.12426	1.23955
275.6010	1.12888	1.23202
275.6510	1.13014	1.23912
275.7010	1.12216	1.24896
275.7510	1.11897	1.24977
275.8010	1.12211	1.24001
275.8510	1.12548	1.24084
275.9010	1.12072	1.24412
275.9510	1.12615	1.25049
276.0010	1.13440	1.24960
276.0510	1.13008	1.24769
276.1010	1.12684	1.24350
276.1510	1.12741	1.24050
276.2010	1.13155	1.23978
276.2510	1.13080	1.23134
276.3010	1.13837	1.22688
276.3510	1.13638	1.22165
276.4010	1.13318	1.22541
276.4510	1.12823	1.22704
276.5010	1.12471	1.22450
276.5510	1.12026	1.23698
276.6010	1.11681	1.23412
276.6510	1.11378	1.23653
276.7010	1.11736	1.24277
276.7510	1.12309	1.23253
276.8010	1.12479	1.22832
276.8510	1.12330	1.22276
276.9010	1.12270	1.22439
276.9510	1.12177	1.22113
277.0010	1.12940	1.22506
277.0510	1.12709	1.22318
277.1010	1.12260	1.22701
277.1510	1.12013	1.22663
277.2010	1.12382	1.22236
277.2510	1.11829	1.22721
277.3010	1.11459	1.23311
277.3510	1.10870	1.23574
277.4010	1.10465	1.23865
277.4510	1.10404	1.24584
277.5010	1.10395	1.24308
277.5510	1.10333	1.24726
277.6010	1.10513	1.24583
277.6510	1.10591	1.24840
277.7010	1.10021	1.25269
277.7510	1.10335	1.25309
277.8010	1.10005	1.25850
277.8510	1.09765	1.25814
277.9010	1.09530	1.25753
277.9510	1.09268	1.26246
278.0010	1.09861	1.25553
278.0510	1.10138	1.25694
278.1010	1.10697	1.25299
