Epoch	L1_loss (x100)
256.1510	1.06239
256.2010	1.05872
256.2510	1.05002
256.3010	1.05347
256.3510	1.05894
256.4010	1.05444
256.4510	1.05319
256.5010	1.06491
256.5510	1.05917
256.6010	1.05231
256.6510	1.07102
256.7010	1.06905
256.7510	1.06886
256.8010	1.06660
256.8510	1.05825
256.9010	1.07306
256.9510	1.07818
257.0010	1.08949
257.0510	1.08488
257.1010	1.09128
257.1510	1.08970
257.2010	1.08870
257.2510	1.08028
257.3010	1.07127
257.3510	1.07092
257.4010	1.06365
257.4510	1.06098
257.5010	1.05504
257.5510	1.05123
257.6010	1.04745
257.6510	1.04935
257.7010	1.03703
257.7510	1.03403
257.8010	1.03588
257.8510	1.04243
257.9010	1.04270
257.9510	1.04574
258.0010	1.05012
258.0510	1.03895
258.1010	1.03605
258.1510	1.05226
258.2010	1.04903
258.2510	1.04950
258.3010	1.04760
258.3510	1.04520
258.4010	1.04803
258.4510	1.05164
258.5010	1.04410
258.5510	1.06545
258.6010	1.05490
258.6510	1.05258
258.7010	1.05384
258.7510	1.04046
258.8010	1.04625
258.8510	1.04738
258.9010	1.04164
258.9510	1.04081
259.0010	1.04139
259.0510	1.04350
259.1010	1.04845
259.1510	1.05159
259.2010	1.04741
259.2510	1.06701
259.3010	1.07148
259.3510	1.08091
259.4010	1.08265
259.4510	1.07110
259.5010	1.07969
259.5510	1.06778
259.6010	1.06618
259.6510	1.06551
259.7010	1.06899
259.7510	1.07187
259.8010	1.08048
259.8510	1.07678
259.9010	1.07624
259.9510	1.08251
260.0010	1.08613
260.0510	1.08638
260.1010	1.09179
260.1510	1.09130
260.2010	1.09914
260.2510	1.10518
260.3010	1.09707
260.3510	1.10230
260.4010	1.09937
260.4510	1.09714
260.5010	1.09040
260.5510	1.07600
260.6010	1.08503
260.6510	1.08462
260.7010	1.08816
260.7510	1.10117
260.8010	1.09107
260.8510	1.09672
260.9010	1.10195
260.9510	1.10208
261.0010	1.09996
261.0510	1.09698
261.1010	1.09389
261.1510	1.09388
261.2010	1.07859
261.2510	1.08418
261.3010	1.07152
261.3510	1.06304
261.4010	1.05796
261.4510	1.06386
261.5010	1.06882
261.5510	1.06635
261.6010	1.06378
261.6510	1.06749
261.7010	1.06300
261.7510	1.05240
261.8010	1.05636
261.8510	1.05474
261.9010	1.05886
261.9510	1.05226
262.0010	1.05523
262.0510	1.05932
262.1010	1.05757
262.1510	1.06458
262.2010	1.05794
262.2510	1.06177
262.3010	1.06044
262.3510	1.06128
262.4010	1.06131
262.4510	1.05514
262.5010	1.05643
262.5510	1.06463
262.6010	1.06455
262.6510	1.07164
262.7010	1.07009
262.7510	1.07940
262.8010	1.07679
262.8510	1.08697
262.9010	1.07164
262.9510	1.06664
263.0010	1.06846
263.0510	1.07674
263.1010	1.08092
263.1510	1.08405
263.2010	1.08212
263.2510	1.07273
263.3010	1.07034
263.3510	1.07682
263.4010	1.07538
263.4510	1.07026
263.5010	1.06809
263.5510	1.06506
263.6010	1.06398
263.6510	1.06858
263.7010	1.06540
263.7510	1.07998
263.8010	1.08139
263.8510	1.08717
263.9010	1.08016
263.9510	1.08227
264.0010	1.08447
264.0510	1.08545
264.1010	1.07976
264.1510	1.09077
264.2010	1.08856
264.2510	1.09335
264.3010	1.08319
264.3510	1.07772
264.4010	1.07190
264.4510	1.07473
264.5010	1.06714
264.5510	1.07143
264.6010	1.08929
264.6510	1.09223
264.7010	1.08851
264.7510	1.07794
264.8010	1.08472
264.8510	1.08656
264.9010	1.10500
264.9510	1.09597
265.0010	1.09716
265.0510	1.08905
265.1010	1.07737
265.1510	1.07875
265.2010	1.08146
265.2510	1.08338
265.3010	1.09742
265.3510	1.10437
265.4010	1.09687
265.4510	1.09559
265.5010	1.08906
265.5510	1.09474
265.6010	1.08830
265.6510	1.07976
265.7010	1.07894
265.7510	1.07509
265.8010	1.06938
265.8510	1.06054
265.9010	1.05939
265.9510	1.05722
266.0010	1.06495
266.0510	1.06791
266.1010	1.07037
266.1510	1.06065
266.2010	1.06221
266.2510	1.06396
266.3010	1.06165
266.3510	1.06165
266.4010	1.05697
266.4510	1.05278
266.5010	1.06307
266.5510	1.06424
266.6010	1.06304
266.6510	1.05477
266.7010	1.04517
266.7510	1.05807
266.8010	1.05895
266.8510	1.05904
266.9010	1.05906
266.9510	1.06047
267.0010	1.05969
267.0510	1.05192
267.1010	1.05450
267.1510	1.06243
267.2010	1.06866
267.2510	1.06491
267.3010	1.06686
267.3510	1.07494
267.4010	1.07846
267.4510	1.07682
267.5010	1.09302
267.5510	1.08842
267.6010	1.08816
267.6510	1.07907
267.7010	1.07621
267.7510	1.07065
267.8010	1.06727
267.8510	1.07148
267.9010	1.06144
267.9510	1.06051
268.0010	1.06125
268.0510	1.04933
268.1010	1.06038
268.1510	1.06183
268.2010	1.06430
268.2510	1.07601
268.3010	1.08130
268.3510	1.07261
268.4010	1.06280
268.4510	1.05597
268.5010	1.05599
268.5510	1.05853
268.6010	1.06073
268.6510	1.06246
268.7010	1.06569
268.7510	1.06948
268.8010	1.06699
268.8510	1.06574
268.9010	1.05981
268.9510	1.05868
269.0010	1.06596
269.0510	1.05803
269.1010	1.06480
269.1510	1.05821
269.2010	1.06071
269.2510	1.06189
269.3010	1.06467
269.3510	1.07017
269.4010	1.07751
269.4510	1.06657
269.5010	1.06835
269.5510	1.07036
269.6010	1.06354
269.6510	1.05771
269.7010	1.05025
269.7510	1.04446
269.8010	1.04069
269.8510	1.03885
269.9010	1.04300
269.9510	1.03513
270.0010	1.02133
270.0510	1.03141
270.1010	1.03190
270.1510	1.03952
270.2010	1.03995
270.2510	1.04432
270.3010	1.03940
270.3510	1.04181
270.4010	1.04039
270.4510	1.03009
270.5010	1.03381
270.5510	1.03516
270.6010	1.03594
270.6510	1.04015
270.7010	1.03984
270.7510	1.03108
270.8010	1.03137
270.8510	1.04952
270.9010	1.05554
270.9510	1.06033
271.0010	1.06331
271.0510	1.06057
271.1010	1.06270
271.1510	1.06294
271.2010	1.06286
271.2510	1.05768
271.3010	1.04834
271.3510	1.05275
271.4010	1.05773
271.4510	1.06138
271.5010	1.05857
271.5510	1.05485
271.6010	1.04061
271.6510	1.05070
271.7010	1.04853
271.7510	1.04882
271.8010	1.05585
271.8510	1.05788
271.9010	1.05274
271.9510	1.05871
272.0010	1.05752
272.0510	1.05652
272.1010	1.05149
272.1510	1.06136
272.2010	1.05321
272.2510	1.04607
272.3010	1.04727
272.3510	1.05089
272.4010	1.03884
272.4510	1.03995
272.5010	1.04322
272.5510	1.04666
272.6010	1.05469
272.6510	1.04866
272.7010	1.04624
272.7510	1.05559
272.8010	1.05819
272.8510	1.07047
272.9010	1.08294
272.9510	1.08962
273.0010	1.08134
273.0510	1.08565
273.1010	1.08454
273.1510	1.08933
273.2010	1.09415
273.2510	1.09105
273.3010	1.09779
273.3510	1.09475
273.4010	1.09096
273.4510	1.08926
273.5010	1.09203
273.5510	1.09275
273.6010	1.08794
273.6510	1.07211
273.7010	1.06757
273.7510	1.07109
273.8010	1.06125
273.8510	1.05100
273.9010	1.04712
273.9510	1.04181
274.0010	1.04244
274.0510	1.03910
274.1010	1.04376
274.1510	1.04365
274.2010	1.05091
274.2510	1.05600
274.3010	1.05628
274.3510	1.05281
274.4010	1.06921
274.4510	1.07215
274.5010	1.05977
274.5510	1.05380
274.6010	1.04092
274.6510	1.02765
274.7010	1.02174
274.7510	1.01270
274.8010	1.00758
274.8510	1.01030
274.9010	1.01535
274.9510	1.01996
275.0010	1.01464
275.0510	1.00673
275.1010	0.99559
275.1510	1.00166
275.2010	1.01399
275.2510	1.01571
275.3010	1.02628
275.3510	1.02469
275.4010	1.02380
275.4510	1.01800
275.5010	1.02542
275.5510	1.03526
275.6010	1.04054
275.6510	1.04267
275.7010	1.03888
275.7510	1.04511
275.8010	1.04770
275.8510	1.04449
275.9010	1.04267
275.9510	1.04820
276.0010	1.04443
276.0510	1.03997
276.1010	1.03719
276.1510	1.03556
276.2010	1.02638
276.2510	1.03066
276.3010	1.02769
276.3510	1.02732
276.4010	1.02725
276.4510	1.03841
276.5010	1.04958
276.5510	1.04280
276.6010	1.04267
276.6510	1.05938
276.7010	1.05098
276.7510	1.04796
276.8010	1.03977
276.8510	1.04055
276.9010	1.04975
276.9510	1.03871
277.0010	1.04043
277.0510	1.04123
277.1010	1.04124
277.1510	1.03974
277.2010	1.03399
277.2510	1.02347
277.3010	1.02452
277.3510	1.03483
277.4010	1.03790
277.4510	1.04065
277.5010	1.04180
277.5510	1.04865
277.6010	1.04470
277.6510	1.03614
277.7010	1.02862
277.7510	1.02494
277.8010	1.03065
277.8510	1.03731
277.9010	1.05153
277.9510	1.05493
278.0010	1.04776
278.0510	1.05518
278.1010	1.06621
278.1510	1.08015
278.2010	1.07047
278.2510	1.06225
278.3010	1.06115
278.3510	1.06781
278.4010	1.07041
278.4510	1.07619
278.5010	1.06993
278.5510	1.06829
278.6010	1.07287
278.6510	1.07870
278.7010	1.07802
278.7510	1.07427
278.8010	1.07344
278.8510	1.06814
278.9010	1.06487
278.9510	1.06153
279.0010	1.06922
279.0510	1.07280
279.1010	1.07910
279.1510	1.07320
279.2010	1.06868
279.2510	1.06210
279.3010	1.07345
279.3510	1.08305
279.4010	1.07783
279.4510	1.08328
279.5010	1.08279
279.5510	1.08461
279.6010	1.08203
279.6510	1.07620
279.7010	1.07120
279.7510	1.07418
279.8010	1.06587
279.8510	1.06859
279.9010	1.07609
279.9510	1.06860
280.0010	1.07240
280.0510	1.08034
280.1010	1.08872
280.1510	1.08810
280.2010	1.08730
280.2510	1.09017
280.3010	1.08331
280.3510	1.08538
280.4010	1.09110
280.4510	1.09536
280.5010	1.08188
280.5510	1.06521
280.6010	1.05874
280.6510	1.07042
280.7010	1.07820
280.7510	1.08274
280.8010	1.08225
280.8510	1.08243
280.9010	1.08949
280.9510	1.08200
281.0010	1.08132
281.0510	1.07113
281.1010	1.06590
281.1510	1.06784
281.2010	1.07267
281.2510	1.06994
281.3010	1.06479
281.3510	1.06696
281.4010	1.08103
281.4510	1.08297
281.5010	1.07968
281.5510	1.07495
281.6010	1.08382
281.6510	1.08680
281.7010	1.08865
281.7510	1.09349
281.8010	1.10864
281.8510	1.10644
281.9010	1.10359
281.9510	1.09628
282.0010	1.09862
282.0510	1.10175
282.1010	1.09083
282.1510	1.09295
282.2010	1.08402
282.2510	1.08032
282.3010	1.07242
282.3510	1.07013
282.4010	1.07888
282.4510	1.08989
282.5010	1.09005
282.5510	1.09085
282.6010	1.09246
282.6510	1.09565
282.7010	1.08866
282.7510	1.08333
282.8010	1.07991
282.8510	1.07719
282.9010	1.07622
282.9510	1.07756
283.0010	1.07213
283.0510	1.08116
283.1010	1.07575
283.1510	1.07084
283.2010	1.06621
283.2510	1.06326
283.3010	1.06554
283.3510	1.06605
283.4010	1.07072
283.4510	1.07998
283.5010	1.07990
283.5510	1.08522
283.6010	1.08595
283.6510	1.08397
283.7010	1.08620
283.7510	1.08099
283.8010	1.08790
283.8510	1.08523
283.9010	1.08910
283.9510	1.08933
284.0010	1.09181
284.0510	1.09820
284.1010	1.08648
284.1510	1.08630
284.2010	1.07770
284.2510	1.08132
284.3010	1.07390
284.3510	1.07574
284.4010	1.07842
284.4510	1.07835
284.5010	1.07769
284.5510	1.07297
284.6010	1.07791
284.6510	1.07969
284.7010	1.06604
284.7510	1.06816
284.8010	1.06319
284.8510	1.05604
284.9010	1.04654
284.9510	1.03620
285.0010	1.03418
285.0510	1.03091
285.1010	1.02730
285.1510	1.02171
285.2010	1.03891
285.2510	1.04740
285.3010	1.04824
285.3510	1.04168
285.4010	1.04714
285.4510	1.05560
285.5010	1.06072
285.5510	1.06268
285.6010	1.06465
285.6510	1.07476
285.7010	1.07606
285.7510	1.07331
285.8010	1.07505
285.8510	1.08922
285.9010	1.10953
285.9510	1.11664
286.0010	1.12059
286.0510	1.11658
286.1010	1.12394
286.1510	1.12603
286.2010	1.12026
286.2510	1.11208
286.3010	1.10860
286.3510	1.10307
286.4010	1.10201
286.4510	1.10562
286.5010	1.09941
286.5510	1.09745
286.6010	1.09501
286.6510	1.10236
286.7010	1.10076
286.7510	1.09693
286.8010	1.09454
286.8510	1.07570
286.9010	1.08847
286.9510	1.09621
287.0010	1.09662
287.0510	1.09043
287.1010	1.08649
287.1510	1.08509
287.2010	1.08130
287.2510	1.08565
287.3010	1.07880
287.3510	1.06966
287.4010	1.07722
287.4510	1.08011
287.5010	1.07662
287.5510	1.06824
287.6010	1.06796
287.6510	1.07285
287.7010	1.08042
287.7510	1.08278
287.8010	1.09315
287.8510	1.09850
287.9010	1.09198
287.9510	1.09397
288.0010	1.10133
288.0510	1.09899
288.1010	1.08630
288.1510	1.08675
288.2010	1.07947
288.2510	1.08178
288.3010	1.08326
288.3510	1.08473
288.4010	1.10060
288.4510	1.10827
288.5010	1.09896
288.5510	1.09451
288.6010	1.09092
288.6510	1.09272
288.7010	1.08231
288.7510	1.07974
288.8010	1.08091
288.8510	1.07772
288.9010	1.07381
288.9510	1.06953
289.0010	1.08027
289.0510	1.07962
289.1010	1.07521
289.1510	1.07178
289.2010	1.07319
289.2510	1.05308
289.3010	1.05481
289.3510	1.03853
289.4010	1.05584
289.4510	1.06182
289.5010	1.05829
289.5510	1.05714
289.6010	1.06261
289.6510	1.07511
289.7010	1.07364
289.7510	1.07434
289.8010	1.07143
289.8510	1.05492
289.9010	1.05284
289.9510	1.05555
290.0010	1.06399
290.0510	1.06077
290.1010	1.05422
290.1510	1.06416
290.2010	1.06505
290.2510	1.06739
290.3010	1.06905
290.3510	1.06964
290.4010	1.06506
290.4510	1.05442
290.5010	1.06178
290.5510	1.06663
290.6010	1.07099
290.6510	1.06254
290.7010	1.06070
290.7510	1.07530
290.8010	1.07775
290.8510	1.07950
290.9010	1.08751
290.9510	1.09213
291.0010	1.09165
291.0510	1.09415
291.1010	1.09706
291.1510	1.09669
291.2010	1.08070
291.2510	1.07647
291.3010	1.08038
291.3510	1.07794
291.4010	1.08148
291.4510	1.08730
291.5010	1.09335
291.5510	1.09379
291.6010	1.10042
291.6510	1.10420
291.7010	1.09406
291.7510	1.09111
291.8010	1.08872
291.8510	1.07827
291.9010	1.07779
291.9510	1.07035
292.0010	1.06334
292.0510	1.06237
292.1010	1.06240
292.1510	1.05783
292.2010	1.06125
292.2510	1.07082
292.3010	1.06888
292.3510	1.06348
292.4010	1.05738
292.4510	1.05670
292.5010	1.05639
292.5510	1.06527
292.6010	1.05702
292.6510	1.05341
292.7010	1.05771
292.7510	1.05435
292.8010	1.04892
292.8510	1.05054
292.9010	1.04855
292.9510	1.05044
293.0010	1.05566
293.0510	1.05177
293.1010	1.05222
293.1510	1.06328
293.2010	1.07545
293.2510	1.06585
293.3010	1.05934
293.3510	1.06367
293.4010	1.06144
293.4510	1.05972
293.5010	1.06648
293.5510	1.06552
293.6010	1.05857
293.6510	1.06450
293.7010	1.06404
293.7510	1.07835
293.8010	1.07870
293.8510	1.08072
293.9010	1.08015
293.9510	1.06842
294.0010	1.06219
294.0510	1.05944
294.1010	1.06048
294.1510	1.05990
294.2010	1.05788
294.2510	1.05954
294.3010	1.05837
294.3510	1.06001
294.4010	1.06610
294.4510	1.05734
294.5010	1.06074
294.5510	1.05440
294.6010	1.04700
294.6510	1.04278
294.7010	1.04693
294.7510	1.04829
294.8010	1.05514
294.8510	1.06771
294.9010	1.06129
294.9510	1.05953
295.0010	1.05810
295.0510	1.05776
295.1010	1.06975
295.1510	1.07073
295.2010	1.07760
295.2510	1.07820
295.3010	1.06799
295.3510	1.07138
295.4010	1.07256
295.4510	1.07410
295.5010	1.07649
295.5510	1.07007
295.6010	1.07606
295.6510	1.07144
295.7010	1.07106
295.7510	1.06157
295.8010	1.06468
295.8510	1.06943
295.9010	1.07740
295.9510	1.08493
296.0010	1.08866
296.0510	1.09072
296.1010	1.09515
296.1510	1.09547
296.2010	1.09301
296.2510	1.09268
296.3010	1.09944
296.3510	1.10686
296.4010	1.09391
296.4510	1.10631
296.5010	1.11312
296.5510	1.10923
296.6010	1.10179
296.6510	1.10314
296.7010	1.09581
296.7510	1.09283
296.8010	1.09328
296.8510	1.10049
296.9010	1.11056
296.9510	1.09995
297.0010	1.09232
297.0510	1.09116
297.1010	1.09369
297.1510	1.09057
297.2010	1.08352
297.2510	1.08402
297.3010	1.08531
297.3510	1.08175
297.4010	1.08593
297.4510	1.07685
297.5010	1.07898
297.5510	1.07171
297.6010	1.08309
297.6510	1.07865
297.7010	1.06746
297.7510	1.07199
297.8010	1.07205
297.8510	1.07297
297.9010	1.08173
297.9510	1.07133
298.0010	1.05992
298.0510	1.06294
298.1010	1.06541
298.1510	1.06108
298.2010	1.05891
298.2510	1.05990
298.3010	1.06587
298.3510	1.06179
298.4010	1.07249
298.4510	1.06526
298.5010	1.06930
298.5510	1.06438
298.6010	1.05807
298.6510	1.06810
298.7010	1.06656
298.7510	1.05792
298.8010	1.06727
298.8510	1.07444
298.9010	1.06637
298.9510	1.07903
299.0010	1.07297
299.0510	1.06617
299.1010	1.06594
299.1510	1.06665
299.2010	1.06015
299.2510	1.06628
299.3010	1.05360
299.3510	1.04911
299.4010	1.04885
299.4510	1.04643
299.5010	1.05300
299.5510	1.05008
299.6010	1.05669
299.6510	1.05449
299.7010	1.05551
299.7510	1.05314
299.8010	1.05270
299.8510	1.06705
299.9010	1.07005
299.9510	1.07016
300.0010	1.07716
300.0510	1.08159
300.1010	1.08241
300.1510	1.08226
300.2010	1.08973
300.2510	1.08478
300.3010	1.09056
300.3510	1.10625
300.4010	1.10158
300.4510	1.10925
300.5010	1.10559
300.5510	1.10459
300.6010	1.11029
300.6510	1.10428
300.7010	1.10852
300.7510	1.10432
300.8010	1.11365
300.8510	1.10587
300.9010	1.10072
300.9510	1.10172
301.0010	1.09424
301.0510	1.08660
301.1010	1.09954
301.1510	1.10099
301.2010	1.10605
301.2510	1.10080
301.3010	1.10556
301.3510	1.09197
301.4010	1.09931
301.4510	1.09497
301.5010	1.09214
301.5510	1.09392
301.6010	1.09088
301.6510	1.08977
301.7010	1.09344
301.7510	1.09057
301.8010	1.10117
301.8510	1.09988
301.9010	1.09465
301.9510	1.08709
302.0010	1.09536
302.0510	1.08648
302.1010	1.08418
302.1510	1.07411
302.2010	1.07356
302.2510	1.08378
302.3010	1.07691
302.3510	1.07597
302.4010	1.07761
302.4510	1.08174
302.5010	1.08150
302.5510	1.07936
302.6010	1.07851
302.6510	1.08436
302.7010	1.08047
302.7510	1.07412
302.8010	1.07745
302.8510	1.08040
302.9010	1.08144
302.9510	1.07103
303.0010	1.06352
303.0510	1.06508
303.1010	1.07274
303.1510	1.07260
303.2010	1.07803
303.2510	1.08077
303.3010	1.07531
303.3510	1.06642
303.4010	1.06775
303.4510	1.06987
303.5010	1.07957
303.5510	1.06383
303.6010	1.05632
303.6510	1.06967
303.7010	1.07220
303.7510	1.07429
303.8010	1.07814
303.8510	1.06693
303.9010	1.06834
303.9510	1.07026
304.0010	1.08033
304.0510	1.07562
304.1010	1.07333
304.1510	1.07320
304.2010	1.07553
304.2510	1.06966
304.3010	1.06560
304.3510	1.06110
304.4010	1.07394
304.4510	1.07018
304.5010	1.06165
304.5510	1.05878
304.6010	1.05727
304.6510	1.05087
304.7010	1.06448
304.7510	1.07022
304.8010	1.07023
304.8510	1.07070
304.9010	1.06248
304.9510	1.06258
305.0010	1.06904
305.0510	1.07523
305.1010	1.07369
305.1510	1.06867
305.2010	1.06266
305.2510	1.07616
305.3010	1.07608
305.3510	1.06863
305.4010	1.06773
305.4510	1.06409
305.5010	1.07702
305.5510	1.07077
305.6010	1.06697
305.6510	1.06731
305.7010	1.07942
305.7510	1.08589
305.8010	1.08745
305.8510	1.08518
305.9010	1.08260
305.9510	1.08505
306.0010	1.08492
306.0510	1.08011
306.1010	1.07956
306.1510	1.07618
306.2010	1.07973
306.2510	1.08501
306.3010	1.07600
306.3510	1.09006
306.4010	1.09214
306.4510	1.08381
306.5010	1.07674
306.5510	1.07948
306.6010	1.07571
306.6510	1.08564
306.7010	1.07816
306.7510	1.07574
306.8010	1.08346
306.8510	1.08144
306.9010	1.08359
306.9510	1.07760
307.0010	1.07613
307.0510	1.07628
307.1010	1.06597
307.1510	1.06913
307.2010	1.06580
307.2510	1.05506
307.3010	1.05540
307.3510	1.04927
307.4010	1.04315
307.4510	1.05042
307.5010	1.06038
307.5510	1.05884
307.6010	1.05523
307.6510	1.05651
307.7010	1.05701
307.7510	1.04865
307.8010	1.06336
307.8510	1.05977
307.9010	1.04925
307.9510	1.05487
308.0010	1.04590
308.0510	1.04004
308.1010	1.03187
308.1510	1.02698
308.2010	1.03616
308.2510	1.03032
308.3010	1.03459
308.3510	1.04050
308.4010	1.04170
308.4510	1.03134
308.5010	1.03344
308.5510	1.03536
308.6010	1.03488
308.6510	1.04578
308.7010	1.05185
308.7510	1.05356
308.8010	1.05376
308.8510	1.05091
308.9010	1.04924
308.9510	1.04495
309.0010	1.05040
309.0510	1.05143
309.1010	1.05285
309.1510	1.05506
309.2010	1.05911
309.2510	1.04848
309.3010	1.04301
309.3510	1.03866
309.4010	1.03980
309.4510	1.05105
309.5010	1.04896
309.5510	1.05221
309.6010	1.06159
309.6510	1.06014
309.7010	1.05528
309.7510	1.06246
309.8010	1.04947
309.8510	1.05065
309.9010	1.04949
309.9510	1.04264
310.0010	1.03738
310.0510	1.04211
310.1010	1.03545
310.1510	1.04188
310.2010	1.03964
310.2510	1.03170
310.3010	1.02723
310.3510	1.03310
310.4010	1.03494
310.4510	1.03000
310.5010	1.03107
310.5510	1.04257
310.6010	1.05198
310.6510	1.05187
310.7010	1.05653
310.7510	1.05276
310.8010	1.05070
310.8510	1.05071
310.9010	1.04917
310.9510	1.05247
311.0010	1.05334
311.0510	1.04899
311.1010	1.04939
311.1510	1.06733
311.2010	1.06923
311.2510	1.08042
311.3010	1.07724
311.3510	1.07582
311.4010	1.07015
311.4510	1.06214
311.5010	1.07356
311.5510	1.07100
311.6010	1.07218
311.6510	1.07368
311.7010	1.07140
311.7510	1.08160
311.8010	1.08510
311.8510	1.07811
311.9010	1.07392
311.9510	1.07268
312.0010	1.08292
312.0510	1.08212
312.1010	1.07983
312.1510	1.07520
312.2010	1.07138
312.2510	1.07314
312.3010	1.08215
312.3510	1.08848
312.4010	1.09337
312.4510	1.09245
312.5010	1.10300
312.5510	1.09543
312.6010	1.09418
312.6510	1.09481
312.7010	1.08164
312.7510	1.08857
312.8010	1.08285
312.8510	1.08130
312.9010	1.07989
312.9510	1.08091
313.0010	1.08054
313.0510	1.08107
313.1010	1.07998
313.1510	1.07888
313.2010	1.07348
313.2510	1.07018
313.3010	1.07820
313.3510	1.07509
313.4010	1.07561
313.4510	1.06780
313.5010	1.06283
313.5510	1.06908
313.6010	1.05851
313.6510	1.05681
313.7010	1.06123
313.7510	1.06167
313.8010	1.06127
313.8510	1.08205
313.9010	1.08202
313.9510	1.09323
314.0010	1.10423
314.0510	1.10060
314.1010	1.09134
314.1510	1.08759
314.2010	1.07486
314.2510	1.07188
314.3010	1.06477
314.3510	1.06896
314.4010	1.06699
314.4510	1.07364
314.5010	1.07173
314.5510	1.07710
314.6010	1.08464
314.6510	1.08830
314.7010	1.09376
314.7510	1.09040
314.8010	1.08715
314.8510	1.09267
314.9010	1.08778
314.9510	1.09013
315.0010	1.08246
315.0510	1.08491
315.1010	1.09438
315.1510	1.10298
315.2010	1.10197
315.2510	1.10772
315.3010	1.11357
315.3510	1.10554
315.4010	1.10159
315.4510	1.10085
315.5010	1.09807
315.5510	1.09504
315.6010	1.09731
315.6510	1.09630
315.7010	1.09826
315.7510	1.09598
315.8010	1.09678
315.8510	1.09671
315.9010	1.09758
315.9510	1.09338
316.0010	1.08632
316.0510	1.08163
316.1010	1.06862
316.1510	1.07341
316.2010	1.08037
316.2510	1.08944
316.3010	1.08509
316.3510	1.08019
316.4010	1.08751
316.4510	1.08218
316.5010	1.07891
316.5510	1.07677
316.6010	1.07308
316.6510	1.07381
316.7010	1.07576
316.7510	1.07185
316.8010	1.06611
316.8510	1.06900
316.9010	1.06473
316.9510	1.06333
317.0010	1.06518
317.0510	1.07360
317.1010	1.08058
317.1510	1.08515
317.2010	1.08881
317.2510	1.10254
317.3010	1.11258
317.3510	1.11268
317.4010	1.11407
317.4510	1.10680
317.5010	1.09736
317.5510	1.09754
317.6010	1.09341
317.6510	1.09626
317.7010	1.08372
317.7510	1.07774
317.8010	1.07233
317.8510	1.07864
317.9010	1.07720
317.9510	1.08487
318.0010	1.09347
318.0510	1.08998
318.1010	1.07601
318.1510	1.07660
318.2010	1.07840
318.2510	1.07798
318.3010	1.06936
318.3510	1.06589
318.4010	1.07390
318.4510	1.06959
318.5010	1.07220
318.5510	1.07161
318.6010	1.06726
318.6510	1.06666
318.7010	1.07220
318.7510	1.06790
318.8010	1.07058
318.8510	1.06058
318.9010	1.04904
318.9510	1.05033
319.0010	1.04852
319.0510	1.05331
319.1010	1.05030
319.1510	1.04732
319.2010	1.05387
319.2510	1.06050
319.3010	1.06471
319.3510	1.06420
319.4010	1.06921
319.4510	1.06768
319.5010	1.06840
319.5510	1.06574
319.6010	1.05800
319.6510	1.05687
319.7010	1.05644
319.7510	1.05235
319.8010	1.05860
319.8510	1.05354
319.9010	1.05746
319.9510	1.07798
320.0010	1.09803
320.0510	1.09754
320.1010	1.10027
320.1510	1.08821
320.2010	1.08046
320.2510	1.07539
320.3010	1.08572
320.3510	1.08390
320.4010	1.09228
320.4510	1.08935
320.5010	1.09042
320.5510	1.08107
320.6010	1.08116
320.6510	1.08047
320.7010	1.08027
320.7510	1.06912
320.8010	1.06942
320.8510	1.06995
320.9010	1.08299
320.9510	1.08190
321.0010	1.07760
321.0510	1.08030
321.1010	1.07825
321.1510	1.07755
321.2010	1.07833
321.2510	1.06550
321.3010	1.06797
321.3510	1.07241
321.4010	1.07282
321.4510	1.07672
321.5010	1.07869
321.5510	1.08186
321.6010	1.08607
321.6510	1.09005
321.7010	1.08746
321.7510	1.08400
321.8010	1.08354
321.8510	1.08991
321.9010	1.09426
321.9510	1.08333
322.0010	1.08216
322.0510	1.07666
322.1010	1.08460
322.1510	1.09193
322.2010	1.08999
322.2510	1.07820
322.3010	1.06955
322.3510	1.06820
322.4010	1.06490
322.4510	1.07817
322.5010	1.07160
322.5510	1.06566
322.6010	1.06718
322.6510	1.07553
322.7010	1.08551
322.7510	1.08978
322.8010	1.08100
322.8510	1.07264
322.9010	1.07904
322.9510	1.07774
323.0010	1.07426
323.0510	1.07842
323.1010	1.07843
323.1510	1.07267
323.2010	1.06582
323.2510	1.06484
323.3010	1.06562
323.3510	1.05849
323.4010	1.06663
323.4510	1.07643
323.5010	1.07871
323.5510	1.09611
323.6010	1.09758
323.6510	1.08895
323.7010	1.08868
323.7510	1.09435
323.8010	1.09174
323.8510	1.08937
323.9010	1.09347
323.9510	1.08550
324.0010	1.09091
324.0510	1.09016
324.1010	1.08595
324.1510	1.08346
324.2010	1.08372
324.2510	1.09588
324.3010	1.09315
324.3510	1.08360
324.4010	1.10207
324.4510	1.10125
324.5010	1.11651
324.5510	1.11934
324.6010	1.11992
324.6510	1.12110
324.7010	1.11066
324.7510	1.10925
324.8010	1.10231
324.8510	1.09149
324.9010	1.08665
324.9510	1.08078
325.0010	1.07528
325.0510	1.06692
325.1010	1.05916
325.1510	1.06974
325.2010	1.05902
325.2510	1.06086
325.3010	1.07054
325.3510	1.08085
325.4010	1.07486
325.4510	1.09086
325.5010	1.09705
325.5510	1.08366
325.6010	1.08148
325.6510	1.07393
325.7010	1.07180
325.7510	1.08392
325.8010	1.07666
325.8510	1.08706
325.9010	1.09436
325.9510	1.09798
326.0010	1.09754
