Epoch	Accuracy %
259.1010	70.38808
259.1510	70.40097
259.2010	70.42099
259.2510	70.32226
259.3010	70.22618
259.3510	69.95760
259.4010	69.93563
259.4510	70.19278
259.5010	70.03938
259.5510	70.31441
259.6010	70.31147
259.6510	70.28694
259.7010	70.24412
259.7510	70.13661
259.8010	70.00501
259.8510	70.08372
259.9010	70.03871
259.9510	69.86549
260.0010	69.62768
260.0510	69.63375
260.1010	69.48526
260.1510	69.48470
260.2010	69.47544
260.2510	69.41379
260.3010	69.51346
260.3510	69.29515
260.4010	69.33825
260.4510	69.38130
260.5010	69.46653
260.5510	69.71660
260.6010	69.60212
260.6510	69.75565
260.7010	69.64749
260.7510	69.33112
260.8010	69.51483
260.8510	69.39537
260.9010	69.32495
260.9510	69.33118
261.0010	69.32164
261.0510	69.36097
261.1010	69.50973
261.1510	69.46357
261.2010	69.92657
261.2510	69.91335
261.3010	70.07286
261.3510	70.17148
261.4010	70.21698
261.4510	70.12874
261.5010	70.04634
261.5510	70.17633
261.6010	70.20283
261.6510	70.07022
261.7010	70.15567
261.7510	70.35096
261.8010	70.31491
261.8510	70.37666
261.9010	70.28136
261.9510	70.43829
262.0010	70.32803
262.0510	70.19082
262.1010	70.27054
262.1510	70.23076
262.2010	70.32138
262.2510	70.24283
262.3010	70.22138
262.3510	70.18747
262.4010	70.12959
262.4510	70.24636
262.5010	70.18732
262.5510	70.11984
262.6010	70.13047
262.6510	69.86524
262.7010	69.88971
262.7510	69.80252
262.8010	69.83336
262.8510	69.52505
262.9010	69.89068
262.9510	69.92181
263.0010	69.92157
263.0510	69.85540
263.1010	69.86275
263.1510	69.70552
263.2010	69.75425
263.2510	69.93722
263.3010	69.89572
263.3510	69.52118
263.4010	69.58730
263.4510	69.76814
263.5010	69.87029
263.5510	69.89683
263.6010	69.85661
263.6510	69.76677
263.7010	69.90647
263.7510	69.53229
263.8010	69.64821
263.8510	69.43193
263.9010	69.50006
263.9510	69.37494
264.0010	69.29523
264.0510	69.31422
264.1010	69.41361
264.1510	69.38352
264.2010	69.43662
264.2510	69.48337
264.3010	69.71496
264.3510	69.75598
264.4010	69.84292
264.4510	69.94166
264.5010	70.11149
264.5510	69.76702
264.6010	69.56680
264.6510	69.59038
264.7010	69.75647
264.7510	69.98178
264.8010	69.85372
264.8510	69.80483
264.9010	69.53337
264.9510	69.68371
265.0010	69.73547
265.0510	69.86912
265.1010	70.14963
265.1510	70.15831
265.2010	70.09952
265.2510	69.99937
265.3010	69.67379
265.3510	69.55370
265.4010	69.77285
265.4510	69.75731
265.5010	69.85804
265.5510	69.72838
265.6010	69.82190
265.6510	69.98984
265.7010	70.05677
265.7510	70.04473
265.8010	70.05094
265.8510	70.24710
265.9010	70.29623
265.9510	70.33375
266.0010	70.16667
266.0510	70.08607
266.1010	70.11892
266.1510	70.30206
266.2010	70.32456
266.2510	70.24247
266.3010	70.26292
266.3510	70.22886
266.4010	70.35713
266.4510	70.52401
266.5010	70.26277
266.5510	70.19215
266.6010	70.24127
266.6510	70.33368
266.7010	70.52923
266.7510	70.53080
266.8010	70.52405
266.8510	70.44309
266.9010	70.41706
266.9510	70.37157
267.0010	70.34421
267.0510	70.57583
267.1010	70.44535
267.1510	70.08586
267.2010	69.94454
267.2510	70.08090
267.3010	70.03244
267.3510	69.94133
267.4010	69.97568
267.4510	69.95795
267.5010	69.66925
267.5510	69.79251
267.6010	69.90657
267.6510	70.05179
267.7010	70.09814
267.7510	70.22628
267.8010	70.14769
267.8510	70.11322
267.9010	70.38272
267.9510	70.41635
268.0010	70.35286
268.0510	70.59923
268.1010	70.27794
268.1510	70.18867
268.2010	70.17652
268.2510	70.11774
268.3010	69.96847
268.3510	70.00071
268.4010	70.21623
268.4510	70.21853
268.5010	70.28179
268.5510	70.25238
268.6010	70.26334
268.6510	70.21670
268.7010	70.02100
268.7510	70.00350
268.8010	70.12664
268.8510	70.23240
268.9010	70.32932
268.9510	70.35665
269.0010	70.17710
269.0510	70.35769
269.1010	70.38349
269.1510	70.49446
269.2010	70.41857
269.2510	70.56356
269.3010	70.44669
269.3510	70.36178
269.4010	70.33549
269.4510	70.41497
269.5010	70.20629
269.5510	70.20271
269.6010	70.34311
269.6510	70.30585
269.7010	70.50772
269.7510	70.55736
269.8010	70.55838
269.8510	70.68663
269.9010	70.51587
269.9510	70.79722
270.0010	71.06597
270.0510	70.89787
270.1010	70.94849
270.1510	70.72646
270.2010	70.79809
270.2510	70.75554
270.3010	70.85640
270.3510	70.72664
270.4010	70.79526
270.4510	70.97254
270.5010	70.96212
270.5510	71.01784
270.6010	71.02640
270.6510	70.96127
270.7010	70.85575
270.7510	71.07089
270.8010	71.00323
270.8510	70.77194
270.9010	70.72210
270.9510	70.59702
271.0010	70.42051
271.0510	70.45844
271.1010	70.31919
271.1510	70.39086
271.2010	70.29054
271.2510	70.42616
271.3010	70.67634
271.3510	70.67831
271.4010	70.69495
271.4510	70.58852
271.5010	70.57767
271.5510	70.57938
271.6010	70.96258
271.6510	70.82362
271.7010	70.92279
271.7510	70.85576
271.8010	70.55966
271.8510	70.47936
271.9010	70.57513
271.9510	70.46953
272.0010	70.44687
272.0510	70.37809
272.1010	70.45204
272.1510	70.06603
272.2010	70.25353
272.2510	70.32368
272.3010	70.34535
272.3510	70.21356
272.4010	70.43419
272.4510	70.34498
272.5010	70.36422
272.5510	70.35189
272.6010	70.16637
272.6510	70.38245
272.7010	70.35055
272.7510	70.22569
272.8010	70.35717
272.8510	70.45518
272.9010	70.52746
272.9510	70.35343
273.0010	70.44215
273.0510	70.26413
273.1010	70.28852
273.1510	70.07095
273.2010	69.96998
273.2510	69.92725
273.3010	69.69092
273.3510	69.74914
273.4010	69.85374
273.4510	69.89678
273.5010	69.73008
273.5510	69.67676
273.6010	69.88558
273.6510	70.26188
273.7010	70.34591
273.7510	70.23004
273.8010	70.49032
273.8510	70.72566
273.9010	70.71318
273.9510	70.91089
274.0010	70.89518
274.0510	70.93487
274.1010	70.85570
274.1510	70.78133
274.2010	70.61532
274.2510	70.63043
274.3010	70.62760
274.3510	70.73510
274.4010	70.25150
274.4510	70.12706
274.5010	70.39652
274.5510	70.50500
274.6010	70.75365
274.6510	71.05662
274.7010	71.16901
274.7510	71.40076
274.8010	71.51708
274.8510	71.49003
274.9010	71.31680
274.9510	71.32441
275.0010	71.53783
275.0510	71.66843
275.1010	71.92274
275.1510	71.64037
275.2010	71.30938
275.2510	71.44953
275.3010	71.18917
275.3510	71.15048
275.4010	71.25221
275.4510	71.46083
275.5010	71.19800
275.5510	71.09529
275.6010	70.98544
275.6510	70.85108
275.7010	70.82859
275.7510	70.64371
275.8010	70.60609
275.8510	70.66399
275.9010	70.66827
275.9510	70.55657
276.0010	70.71555
276.0510	70.87878
276.1010	70.93529
276.1510	71.00224
276.2010	71.18858
276.2510	70.99693
276.3010	71.05234
276.3510	71.10412
276.4010	71.14475
276.4510	70.97139
276.5010	70.63684
276.5510	70.80968
276.6010	70.71824
276.6510	70.44537
276.7010	70.66472
276.7510	70.83840
276.8010	70.97023
276.8510	71.02035
276.9010	70.80792
276.9510	71.08844
277.0010	71.07062
277.0510	71.14440
277.1010	71.09733
277.1510	71.11455
277.2010	71.19796
277.2510	71.37288
277.3010	71.32566
277.3510	70.95550
277.4010	70.93999
277.4510	70.89692
277.5010	70.90131
277.5510	70.80594
277.6010	70.85645
277.6510	71.10204
277.7010	71.23042
277.7510	71.29011
277.8010	71.21946
277.8510	70.90814
277.9010	70.64885
277.9510	70.47120
278.0010	70.59966
278.0510	70.52141
278.1010	70.51843
278.1510	70.52811
278.2010	70.64100
278.2510	70.82307
278.3010	70.80151
278.3510	70.66780
278.4010	70.57472
278.4510	70.34748
278.5010	70.42245
278.5510	70.34130
278.6010	70.14791
278.6510	69.99718
278.7010	69.98205
278.7510	70.05581
278.8010	70.08055
278.8510	70.19378
278.9010	70.18608
278.9510	70.31533
279.0010	70.11580
279.0510	69.91740
279.1010	69.83895
279.1510	70.02487
279.2010	70.10512
279.2510	70.34786
279.3010	70.02152
279.3510	69.86575
279.4010	69.88195
279.4510	69.79030
279.5010	69.77434
279.5510	69.84148
279.6010	69.84531
279.6510	70.04668
279.7010	70.01806
279.7510	69.97434
279.8010	70.19826
279.8510	70.12395
279.9010	69.89657
279.9510	70.01282
280.0010	69.90445
280.0510	69.72136
280.1010	69.59179
280.1510	69.57933
280.2010	69.74654
280.2510	69.88007
280.3010	70.01824
280.3510	69.98820
280.4010	69.89269
280.4510	69.80550
280.5010	70.06965
280.5510	70.32051
280.6010	70.44917
280.6510	70.17645
280.7010	69.98030
280.7510	69.86753
280.8010	69.97233
280.8510	70.06713
280.9010	69.94343
280.9510	70.07961
281.0010	69.99116
281.0510	70.23661
281.1010	70.31205
281.1510	70.30635
281.2010	70.20634
281.2510	70.25043
281.3010	70.33136
281.3510	70.41761
281.4010	70.44652
281.4510	70.36002
281.5010	70.37973
281.5510	70.58004
281.6010	70.31067
281.6510	70.27856
281.7010	70.21776
281.7510	70.05929
281.8010	69.66215
281.8510	69.60629
281.9010	69.54493
281.9510	69.61485
282.0010	69.56774
282.0510	69.50166
282.1010	69.71472
282.1510	69.65736
282.2010	69.97089
282.2510	70.07232
282.3010	70.08396
282.3510	70.04445
282.4010	69.96966
282.4510	69.77651
282.5010	69.86240
282.5510	69.78367
282.6010	69.75816
282.6510	69.77305
282.7010	69.96217
282.7510	70.08864
282.8010	70.18377
282.8510	70.20252
282.9010	70.09839
282.9510	70.15324
283.0010	70.21486
283.0510	69.99326
283.1010	70.01874
283.1510	70.11302
283.2010	70.29857
283.2510	70.41125
283.3010	70.49197
283.3510	70.45286
283.4010	70.30400
283.4510	70.22459
283.5010	70.23710
283.5510	70.02723
283.6010	69.84414
283.6510	69.86603
283.7010	69.91810
283.7510	70.00626
283.8010	69.85633
283.8510	69.82031
283.9010	69.69485
283.9510	69.66112
284.0010	69.53630
284.0510	69.33317
284.1010	69.59245
284.1510	69.67867
284.2010	69.81778
284.2510	69.82371
284.3010	70.10463
284.3510	70.02934
284.4010	69.90523
284.4510	69.80494
284.5010	69.84324
284.5510	69.86274
284.6010	69.71406
284.6510	69.76552
284.7010	70.00236
284.7510	69.84848
284.8010	69.96102
284.8510	70.01007
284.9010	70.21813
284.9510	70.38281
285.0010	70.41928
285.0510	70.53863
285.1010	70.47404
285.1510	70.50101
285.2010	70.42943
285.2510	70.35047
285.3010	70.29753
285.3510	70.48849
285.4010	70.38289
285.4510	70.19394
285.5010	70.03193
285.5510	70.05176
285.6010	70.10129
285.6510	69.96596
285.7010	69.83458
285.7510	69.84193
285.8010	69.89495
285.8510	69.58413
285.9010	69.28666
285.9510	69.24044
286.0010	69.03917
286.0510	69.13897
286.1010	68.88356
286.1510	68.78119
286.2010	68.83247
286.2510	69.03076
286.3010	69.19673
286.3510	69.34500
286.4010	69.46755
286.4510	69.29251
286.5010	69.47690
286.5510	69.44950
286.6010	69.47414
286.6510	69.39750
286.7010	69.46427
286.7510	69.45703
286.8010	69.59667
286.8510	70.07529
286.9010	70.02282
286.9510	69.79485
287.0010	69.66100
287.0510	69.71960
287.1010	69.86374
287.1510	69.87044
287.2010	69.87891
287.2510	69.69141
287.3010	69.81954
287.3510	70.01083
287.4010	69.84313
287.4510	69.67872
287.5010	69.81718
287.5510	70.09335
287.6010	69.98051
287.6510	69.87041
287.7010	69.66394
287.7510	69.58627
287.8010	69.35400
287.8510	69.28934
287.9010	69.44262
287.9510	69.34960
288.0010	68.98025
288.0510	68.99585
288.1010	69.27943
288.1510	69.24856
288.2010	69.27900
288.2510	69.30159
288.3010	69.32142
288.3510	69.32245
288.4010	69.20758
288.4510	69.14942
288.5010	69.30982
288.5510	69.38086
288.6010	69.47895
288.6510	69.34897
288.7010	69.56166
288.7510	69.56675
288.8010	69.52688
288.8510	69.63739
288.9010	69.71791
288.9510	69.88210
289.0010	69.60179
289.0510	69.67252
289.1010	69.73676
289.1510	69.82120
289.2010	69.79715
289.2510	70.26727
289.3010	70.28894
289.3510	70.57205
289.4010	70.29344
289.4510	70.09736
289.5010	70.18144
289.5510	70.33626
289.6010	70.16447
289.6510	69.90902
289.7010	69.91180
289.7510	69.81221
289.8010	69.80726
289.8510	70.23985
289.9010	70.29887
289.9510	70.12619
290.0010	69.90718
290.0510	69.93877
290.1010	70.07315
290.1510	69.93359
290.2010	70.09659
290.2510	70.15643
290.3010	70.13055
290.3510	70.16430
290.4010	70.06585
290.4510	70.29231
290.5010	70.14124
290.5510	70.07499
290.6010	69.93693
290.6510	70.16152
290.7010	70.22358
290.7510	70.24691
290.8010	70.23892
290.8510	70.07149
290.9010	69.95177
290.9510	69.62559
291.0010	69.72859
291.0510	69.67494
291.1010	69.50907
291.1510	69.75803
291.2010	70.10677
291.2510	70.12830
291.3010	70.06984
291.3510	70.09973
291.4010	69.98683
291.4510	69.83441
291.5010	69.77017
291.5510	69.82042
291.6010	69.50521
291.6510	69.32826
291.7010	69.53060
291.7510	69.65628
291.8010	69.69118
291.8510	69.96679
291.9010	69.96706
291.9510	70.04107
292.0010	70.14530
292.0510	70.21843
292.1010	70.12058
292.1510	70.24674
292.2010	70.16852
292.2510	69.99153
292.3010	70.05814
292.3510	70.17357
292.4010	70.31938
292.4510	70.28797
292.5010	70.37042
292.5510	70.13282
292.6010	70.19269
292.6510	70.22283
292.7010	70.16123
292.7510	70.22154
292.8010	70.38479
292.8510	70.23560
292.9010	70.24903
292.9510	70.20552
293.0010	69.98836
293.0510	69.97898
293.1010	70.04151
293.1510	69.80650
293.2010	69.69838
293.2510	69.75752
293.3010	69.93067
293.3510	69.79411
293.4010	69.80230
293.4510	69.85520
293.5010	69.67914
293.5510	69.66877
293.6010	69.90525
293.6510	69.77696
293.7010	69.82360
293.7510	69.44837
293.8010	69.44159
293.8510	69.47057
293.9010	69.45461
293.9510	69.70469
294.0010	69.88432
294.0510	70.10127
294.1010	70.04365
294.1510	69.95587
294.2010	70.02519
294.2510	69.93501
294.3010	69.90989
294.3510	69.80023
294.4010	69.64546
294.4510	69.90069
294.5010	69.81007
294.5510	70.01747
294.6010	70.21191
294.6510	70.22945
294.7010	70.11011
294.7510	70.04220
294.8010	69.87911
294.8510	69.89481
294.9010	69.92252
294.9510	69.97973
295.0010	69.98888
295.0510	69.94026
295.1010	69.77955
295.1510	69.69123
295.2010	69.60115
295.2510	69.59636
295.3010	69.72141
295.3510	69.63520
295.4010	69.67759
295.4510	69.55810
295.5010	69.61525
295.5510	69.79890
295.6010	69.61191
295.6510	69.63771
295.7010	69.78450
295.7510	70.07047
295.8010	70.01652
295.8510	70.07968
295.9010	69.84054
295.9510	69.70649
296.0010	69.65066
296.0510	69.44749
296.1010	69.50068
296.1510	69.36575
296.2010	69.52433
296.2510	69.52705
296.3010	69.38025
296.3510	69.16948
296.4010	69.42202
296.4510	69.11088
296.5010	68.97610
296.5510	69.15109
296.6010	69.24167
296.6510	69.15997
296.7010	69.32396
296.7510	69.33534
296.8010	69.33465
296.8510	69.13410
296.9010	68.97854
296.9510	69.22868
297.0010	69.53243
297.0510	69.55654
297.1010	69.38394
297.1510	69.36258
297.2010	69.50657
297.2510	69.40077
297.3010	69.45720
297.3510	69.44615
297.4010	69.43555
297.4510	69.60486
297.5010	69.59395
297.5510	69.74628
297.6010	69.48002
297.6510	69.66560
297.7010	69.96937
297.7510	69.83045
297.8010	69.76658
297.8510	69.79310
297.9010	69.66622
297.9510	69.92145
298.0010	70.23943
298.0510	70.19776
298.1010	70.15248
298.1510	70.11932
298.2010	70.17480
298.2510	70.02422
298.3010	69.84289
298.3510	69.84364
298.4010	69.65052
298.4510	69.78990
298.5010	69.58933
298.5510	69.68772
298.6010	69.80497
298.6510	69.49645
298.7010	69.54900
298.7510	69.77217
298.8010	69.57812
298.8510	69.37905
298.9010	69.60816
298.9510	69.40677
299.0010	69.54766
299.0510	69.72306
299.1010	69.69143
299.1510	69.65907
299.2010	69.75142
299.2510	69.60884
299.3010	69.96902
299.3510	70.04017
299.4010	70.10666
299.4510	70.15818
299.5010	69.92412
299.5510	69.94879
299.6010	69.91578
299.6510	69.99621
299.7010	70.04759
299.7510	70.05733
299.8010	70.11772
299.8510	69.85148
299.9010	69.83440
299.9510	69.80891
300.0010	69.64649
300.0510	69.62228
300.1010	69.59087
300.1510	69.68791
300.2010	69.57217
300.2510	69.74336
300.3010	69.48765
300.3510	69.18265
300.4010	69.32272
300.4510	69.20093
300.5010	69.32211
300.5510	69.36045
300.6010	69.12913
300.6510	69.19371
300.7010	69.09115
300.7510	69.14915
300.8010	68.91789
300.8510	69.16341
300.9010	69.33788
300.9510	69.31359
301.0010	69.58385
301.0510	69.78067
301.1010	69.45847
301.1510	69.49280
301.2010	69.46842
301.2510	69.55059
301.3010	69.48245
301.3510	69.64423
301.4010	69.56983
301.4510	69.73191
301.5010	69.71719
301.5510	69.52154
301.6010	69.60203
301.6510	69.65442
301.7010	69.50167
301.7510	69.58513
301.8010	69.35976
301.8510	69.49342
301.9010	69.61210
301.9510	69.71731
302.0010	69.45423
302.0510	69.64351
302.1010	69.68009
302.1510	69.92699
302.2010	69.81272
302.2510	69.47618
302.3010	69.60621
302.3510	69.59417
302.4010	69.40154
302.4510	69.29882
302.5010	69.26134
302.5510	69.14614
302.6010	68.96964
302.6510	68.75345
302.7010	68.80962
302.7510	68.93142
302.8010	68.97175
302.8510	68.87714
302.9010	68.97123
302.9510	69.20509
303.0010	69.31402
303.0510	69.37113
303.1010	68.99180
303.1510	69.02074
303.2010	69.04497
303.2510	69.14995
303.3010	69.26835
303.3510	69.38562
303.4010	69.33634
303.4510	69.28846
303.5010	69.25728
303.5510	69.71471
303.6010	69.79873
303.6510	69.52953
303.7010	69.51019
303.7510	69.49859
303.8010	69.45426
303.8510	69.67415
303.9010	69.65151
303.9510	69.58588
304.0010	69.28091
304.0510	69.38828
304.1010	69.41610
304.1510	69.51469
304.2010	69.44671
304.2510	69.57353
304.3010	69.68378
304.3510	69.83699
304.4010	69.65060
304.4510	69.78393
304.5010	70.01994
304.5510	69.95493
304.6010	69.91368
304.6510	70.00872
304.7010	69.70433
304.7510	69.54276
304.8010	69.53597
304.8510	69.63006
304.9010	69.81729
304.9510	69.78738
305.0010	69.67879
305.0510	69.72258
305.1010	69.69965
305.1510	69.90225
305.2010	69.98548
305.2510	69.68377
305.3010	69.62515
305.3510	69.80497
305.4010	69.75560
305.4510	69.76530
305.5010	69.61440
305.5510	69.71405
305.6010	69.77959
305.6510	69.72753
305.7010	69.59339
305.7510	69.42726
305.8010	69.44712
305.8510	69.39992
305.9010	69.50392
305.9510	69.52842
306.0010	69.56899
306.0510	69.63593
306.1010	69.71547
306.1510	69.80631
306.2010	69.69585
306.2510	69.67357
306.3010	70.02926
306.3510	69.75933
306.4010	69.61233
306.4510	69.65915
306.5010	69.72819
306.5510	69.55872
306.6010	69.61555
306.6510	69.33538
306.7010	69.58833
306.7510	69.62350
306.8010	69.41201
306.8510	69.44951
306.9010	69.46442
306.9510	69.47445
307.0010	69.51949
307.0510	69.46583
307.1010	69.69252
307.1510	69.60871
307.2010	69.64221
307.2510	69.92468
307.3010	69.84751
307.3510	69.92769
307.4010	70.09434
307.4510	70.00536
307.5010	69.81329
307.5510	69.73383
307.6010	69.87550
307.6510	69.91454
307.7010	70.11659
307.7510	70.28158
307.8010	70.01156
307.8510	70.14821
307.9010	70.40861
307.9510	70.42558
308.0010	70.62781
308.0510	70.70408
308.1010	70.91960
308.1510	71.16373
308.2010	71.02620
308.2510	71.08945
308.3010	70.88906
308.3510	70.66755
308.4010	70.60649
308.4510	70.90420
308.5010	70.78735
308.5510	70.86650
308.6010	70.89041
308.6510	70.55926
308.7010	70.47607
308.7510	70.52424
308.8010	70.42043
308.8510	70.42083
308.9010	70.37944
308.9510	70.57611
309.0010	70.44324
309.0510	70.35608
309.1010	70.36240
309.1510	70.28335
309.2010	70.12399
309.2510	70.32498
309.3010	70.45621
309.3510	70.55165
309.4010	70.56314
309.4510	70.38089
309.5010	70.24872
309.5510	70.18256
309.6010	70.04924
309.6510	70.14878
309.7010	70.18811
309.7510	70.03543
309.8010	70.23743
309.8510	70.21182
309.9010	70.26760
309.9510	70.58085
310.0010	70.64238
310.0510	70.82075
310.1010	71.00536
310.1510	70.85618
310.2010	70.83650
310.2510	70.98159
310.3010	71.14509
310.3510	71.03247
310.4010	70.97132
310.4510	71.11452
310.5010	71.09569
310.5510	70.99958
310.6010	70.60400
310.6510	70.56233
310.7010	70.45679
310.7510	70.55461
310.8010	70.45743
310.8510	70.50071
310.9010	70.50785
310.9510	70.27392
311.0010	70.22385
311.0510	70.33712
311.1010	70.26299
311.1510	69.94643
311.2010	69.91646
311.2510	69.71890
311.3010	69.82460
311.3510	69.79203
311.4010	69.99434
311.4510	70.14898
311.5010	69.93828
311.5510	70.01763
311.6010	70.03130
311.6510	69.97684
311.7010	70.04482
311.7510	69.84555
311.8010	69.80308
311.8510	70.06629
311.9010	70.12417
311.9510	70.00746
312.0010	69.79786
312.0510	69.64117
312.1010	69.70612
312.1510	69.63559
312.2010	69.75991
312.2510	69.71051
312.3010	69.57532
312.3510	69.34159
312.4010	69.27503
312.4510	69.33615
312.5010	69.11412
312.5510	69.26566
312.6010	69.34685
312.6510	69.28136
312.7010	69.63712
312.7510	69.57413
312.8010	69.79795
312.8510	69.84811
312.9010	69.90573
312.9510	69.97086
313.0010	70.01837
313.0510	70.05687
313.1010	70.11510
313.1510	70.15392
313.2010	70.13366
313.2510	70.19151
313.3010	69.95243
313.3510	69.99161
313.4010	69.96313
313.4510	70.02499
313.5010	70.08501
313.5510	69.93697
313.6010	70.15970
313.6510	70.19426
313.7010	70.11990
313.7510	70.06308
313.8010	70.06186
313.8510	69.84636
313.9010	69.91342
313.9510	69.73783
314.0010	69.45264
314.0510	69.53285
314.1010	69.68226
314.1510	69.78043
314.2010	69.98895
314.2510	70.01692
314.3010	70.18936
314.3510	70.15576
314.4010	70.21096
314.4510	70.23082
314.5010	70.23070
314.5510	69.98436
314.6010	69.89704
314.6510	69.84943
314.7010	69.64997
314.7510	69.74550
314.8010	69.67025
314.8510	69.43840
314.9010	69.48336
314.9510	69.37553
315.0010	69.51172
315.0510	69.45098
315.1010	69.47906
315.1510	69.34121
315.2010	69.37236
315.2510	69.34417
315.3010	69.18138
315.3510	69.31133
315.4010	69.49204
315.4510	69.55618
315.5010	69.48699
315.5510	69.50822
315.6010	69.50212
315.6510	69.45538
315.7010	69.36987
315.7510	69.58787
315.8010	69.62802
315.8510	69.56199
315.9010	69.57968
315.9510	69.67446
316.0010	69.88022
316.0510	70.07527
316.1010	70.43170
316.1510	70.31501
316.2010	70.24050
316.2510	70.01894
316.3010	70.12613
316.3510	70.18343
316.4010	69.85417
316.4510	69.85893
316.5010	69.97904
316.5510	70.08355
316.6010	69.98046
316.6510	70.08287
316.7010	70.04413
316.7510	70.13443
316.8010	70.27680
316.8510	70.04535
316.9010	70.17706
316.9510	70.26614
317.0010	70.27247
317.0510	70.05398
317.1010	69.92010
317.1510	69.79885
317.2010	69.61498
317.2510	69.33370
317.3010	69.30775
317.3510	69.35983
317.4010	69.41468
317.4510	69.47188
317.5010	69.60955
317.5510	69.51858
317.6010	69.57937
317.6510	69.45215
317.7010	69.78281
317.7510	69.94611
317.8010	70.02447
317.8510	69.96959
317.9010	70.01891
317.9510	69.75631
318.0010	69.58659
318.0510	69.59345
318.1010	69.86262
318.1510	69.84475
318.2010	69.77004
318.2510	69.78262
318.3010	69.86783
318.3510	70.07492
318.4010	69.85756
318.4510	70.10175
318.5010	70.12910
318.5510	70.08612
318.6010	70.27615
318.6510	70.27801
318.7010	70.10858
318.7510	70.19718
318.8010	70.15837
318.8510	70.33666
318.9010	70.56670
318.9510	70.39418
319.0010	70.40910
319.0510	70.29620
319.1010	70.46584
319.1510	70.54505
319.2010	70.47172
319.2510	70.36737
319.3010	70.34948
319.3510	70.36644
319.4010	70.29032
319.4510	70.32044
319.5010	70.22327
319.5510	70.38109
319.6010	70.49603
319.6510	70.46829
319.7010	70.49534
319.7510	70.50799
319.8010	70.43261
319.8510	70.65035
319.9010	70.51225
319.9510	70.05496
320.0010	70.04044
320.0510	69.94175
320.1010	70.08824
320.1510	70.35784
320.2010	70.46884
320.2510	70.65988
320.3010	70.39198
320.3510	70.36729
320.4010	70.03223
320.4510	70.04268
320.5010	69.98911
320.5510	70.19315
320.6010	69.98183
320.6510	69.85797
320.7010	69.91287
320.7510	70.19674
320.8010	70.32597
320.8510	70.36750
320.9010	70.30098
320.9510	70.31584
321.0010	70.48322
321.0510	70.31538
321.1010	70.34255
321.1510	70.28978
321.2010	70.21504
321.2510	70.49952
321.3010	70.47393
321.3510	70.28963
321.4010	70.23519
321.4510	70.12222
321.5010	70.05805
321.5510	69.95258
321.6010	69.85695
321.6510	69.65898
321.7010	69.70140
321.7510	69.71332
321.8010	69.63746
321.8510	69.51434
321.9010	69.38767
321.9510	69.52580
322.0010	69.49193
322.0510	69.52876
322.1010	69.29865
322.1510	69.21275
322.2010	69.21600
322.2510	69.46335
322.3010	69.68445
322.3510	69.71824
322.4010	69.85203
322.4510	69.64477
322.5010	69.70719
322.5510	69.89087
322.6010	69.93120
322.6510	69.72810
322.7010	69.55364
322.7510	69.51458
322.8010	69.71787
322.8510	69.88418
322.9010	69.83547
322.9510	69.78609
323.0010	69.91791
323.0510	69.91941
323.1010	69.99735
323.1510	70.16571
323.2010	70.41692
323.2510	70.43569
323.3010	70.28919
323.3510	70.53074
323.4010	70.36736
323.4510	70.14715
323.5010	70.20426
323.5510	69.79598
323.6010	69.67301
323.6510	69.73186
323.7010	69.83649
323.7510	69.72863
323.8010	69.76727
323.8510	69.75760
323.9010	69.79253
323.9510	69.96798
324.0010	69.88544
324.0510	69.93136
324.1010	69.96973
324.1510	69.92787
324.2010	69.87752
324.2510	69.66459
324.3010	69.66437
324.3510	69.83479
324.4010	69.54966
324.4510	69.48645
324.5010	69.32897
324.5510	69.20400
324.6010	69.22941
324.6510	69.28442
324.7010	69.44473
324.7510	69.50060
324.8010	69.68238
324.8510	69.92643
324.9010	69.96788
324.9510	70.13990
325.0010	70.24230
325.0510	70.35166
325.1010	70.41193
325.1510	70.25408
325.2010	70.48656
325.2510	70.42074
325.3010	70.19500
325.3510	70.06166
325.4010	70.24701
325.4510	69.98141
325.5010	69.85286
325.5510	70.00964
325.6010	70.03568
325.6510	70.17738
325.7010	70.17270
325.7510	69.78266
325.8010	69.91606
325.8510	69.74304
325.9010	69.40555
325.9510	69.27492
326.0010	69.32864
326.0510	69.41481
326.1010	69.27080
326.1510	69.24106
326.2010	69.19430
326.2510	69.32040
326.3010	69.28344
326.3510	69.19551
326.4010	69.28610
326.4510	69.11839
326.5010	69.19670
326.5510	69.14776
326.6010	69.35434
326.6510	69.35852
326.7010	69.41497
326.7510	69.57021
326.8010	69.77248
326.8510	69.71171
326.9010	69.39028
326.9510	69.27731
327.0010	69.25945
327.0510	68.96712
327.1010	68.80702
327.1510	68.97334
327.2010	68.89542
327.2510	69.13097
327.3010	69.15534
327.3510	69.35706
327.4010	69.54561
327.4510	69.48124
327.5010	69.43312
327.5510	69.59449
327.6010	69.76639
327.6510	69.75912
327.7010	69.64841
327.7510	69.33206
327.8010	69.66056
327.8510	69.57954
327.9010	69.75132
327.9510	69.94185
328.0010	69.84749
328.0510	69.89434
328.1010	69.88737
328.1510	70.13479
328.2010	70.21654
328.2510	70.27627
328.3010	70.34300
328.3510	70.35064
328.4010	70.15055
328.4510	69.88298
328.5010	69.92574
328.5510	69.81959
328.6010	69.88302
328.6510	69.87814
328.7010	70.05601
328.7510	70.17927
328.8010	70.11789
328.8510	69.89332
328.9010	69.83440
328.9510	69.73594
