Epoch	Total_loss
256.0010	2.57441
256.0510	2.57015
256.1010	2.57947
256.1510	2.57657
256.2010	2.56856
256.2510	2.56196
256.3010	2.56525
256.3510	2.57199
256.4010	2.56579
256.4510	2.56646
256.5010	2.57441
256.5510	2.57186
256.6010	2.56560
256.6510	2.57123
256.7010	2.56884
256.7510	2.57409
256.8010	2.57855
256.8510	2.57486
256.9010	2.60279
256.9510	2.61811
257.0010	2.62031
257.0510	2.61959
257.1010	2.62124
257.1510	2.61064
257.2010	2.61410
257.2510	2.59813
257.3010	2.59473
257.3510	2.58608
257.4010	2.57302
257.4510	2.58319
257.5010	2.59152
257.5510	2.59717
257.6010	2.60249
257.6510	2.61289
257.7010	2.59084
257.7510	2.58033
257.8010	2.58104
257.8510	2.58959
257.9010	2.59832
257.9510	2.59639
258.0010	2.61064
258.0510	2.58822
258.1010	2.58449
258.1510	2.60046
258.2010	2.60448
258.2510	2.60490
258.3010	2.59977
258.3510	2.60397
258.4010	2.59929
258.4510	2.60337
258.5010	2.59521
258.5510	2.59681
258.6010	2.59003
258.6510	2.59247
258.7010	2.59640
258.7510	2.59039
258.8010	2.60564
258.8510	2.61344
258.9010	2.60736
258.9510	2.60981
259.0010	2.60241
259.0510	2.60555
259.1010	2.60243
259.1510	2.60769
259.2010	2.60516
259.2510	2.61763
259.3010	2.63117
259.3510	2.64183
259.4010	2.64551
259.4510	2.63400
259.5010	2.63768
259.5510	2.62070
259.6010	2.61411
259.6510	2.61971
259.7010	2.62426
259.7510	2.62974
259.8010	2.63582
259.8510	2.63314
259.9010	2.63559
259.9510	2.64000
260.0010	2.64925
260.0510	2.64740
260.1010	2.65454
260.1510	2.64853
260.2010	2.65487
260.2510	2.65694
260.3010	2.65037
260.3510	2.65712
260.4010	2.65041
260.4510	2.64255
260.5010	2.63307
260.5510	2.62011
260.6010	2.61963
260.6510	2.60744
260.7010	2.61858
260.7510	2.63019
260.8010	2.62198
260.8510	2.63404
260.9010	2.64110
260.9510	2.63651
261.0010	2.64021
261.0510	2.63987
261.1010	2.63346
261.1510	2.63256
261.2010	2.60785
261.2510	2.60421
261.3010	2.59777
261.3510	2.60120
261.4010	2.61558
261.4510	2.61573
261.5010	2.62069
261.5510	2.61174
261.6010	2.61155
261.6510	2.62241
261.7010	2.61696
261.7510	2.60273
261.8010	2.61237
261.8510	2.60695
261.9010	2.61177
261.9510	2.60493
262.0010	2.61281
262.0510	2.62084
262.1010	2.61774
262.1510	2.61661
262.2010	2.61532
262.2510	2.61996
262.3010	2.62350
262.3510	2.63485
262.4010	2.64409
262.4510	2.63129
262.5010	2.63549
262.5510	2.62813
262.6010	2.63448
262.6510	2.65555
262.7010	2.65746
262.7510	2.65669
262.8010	2.65532
262.8510	2.66686
262.9010	2.65499
262.9510	2.65899
263.0010	2.65150
263.0510	2.64958
263.1010	2.64578
263.1510	2.65403
263.2010	2.64792
263.2510	2.62985
263.3010	2.62573
263.3510	2.64283
263.4010	2.63765
263.4510	2.62656
263.5010	2.61866
263.5510	2.61282
263.6010	2.60719
263.6510	2.60796
263.7010	2.60132
263.7510	2.61599
263.8010	2.61236
263.8510	2.62225
263.9010	2.62782
263.9510	2.63553
264.0010	2.63750
264.0510	2.63029
264.1010	2.62137
264.1510	2.62588
264.2010	2.62716
264.2510	2.61955
264.3010	2.60948
264.3510	2.62621
264.4010	2.61454
264.4510	2.60349
264.5010	2.59064
264.5510	2.61437
264.6010	2.62382
264.6510	2.62134
264.7010	2.60640
264.7510	2.59417
264.8010	2.60469
264.8510	2.60826
264.9010	2.62061
264.9510	2.60778
265.0010	2.60144
265.0510	2.58704
265.1010	2.56516
265.1510	2.56307
265.2010	2.56700
265.2510	2.56787
265.3010	2.58246
265.3510	2.59594
265.4010	2.59026
265.4510	2.58956
265.5010	2.59712
265.5510	2.60487
265.6010	2.60578
265.6510	2.60247
265.7010	2.59909
265.7510	2.59302
265.8010	2.59326
265.8510	2.58938
265.9010	2.59160
265.9510	2.58496
266.0010	2.58864
266.0510	2.60136
266.1010	2.60640
266.1510	2.60466
266.2010	2.59267
266.2510	2.59323
266.3010	2.58730
266.3510	2.57844
266.4010	2.56623
266.4510	2.56451
266.5010	2.57320
266.5510	2.57474
266.6010	2.57503
266.6510	2.57211
266.7010	2.55673
266.7510	2.55567
266.8010	2.55842
266.8510	2.56180
266.9010	2.56892
266.9510	2.57677
267.0010	2.58552
267.0510	2.57035
267.1010	2.57051
267.1510	2.58959
267.2010	2.60622
267.2510	2.60341
267.3010	2.60183
267.3510	2.60147
267.4010	2.59020
267.4510	2.58303
267.5010	2.59336
267.5510	2.58581
267.6010	2.58229
267.6510	2.57600
267.7010	2.57379
267.7510	2.56326
267.8010	2.56660
267.8510	2.57885
267.9010	2.56474
267.9510	2.56293
268.0010	2.56931
268.0510	2.55435
268.1010	2.56942
268.1510	2.56703
268.2010	2.56093
268.2510	2.56165
268.3010	2.57799
268.3510	2.57697
268.4010	2.57055
268.4510	2.57178
268.5010	2.56627
268.5510	2.56753
268.6010	2.57241
268.6510	2.57441
268.7010	2.58043
268.7510	2.57734
268.8010	2.56733
268.8510	2.57114
268.9010	2.57116
268.9510	2.57021
269.0010	2.57934
269.0510	2.57707
269.1010	2.58210
269.1510	2.57080
269.2010	2.57288
269.2510	2.56768
269.3010	2.56492
269.3510	2.56352
269.4010	2.56657
269.4510	2.56463
269.5010	2.57529
269.5510	2.57680
269.6010	2.57206
269.6510	2.58204
269.7010	2.57581
269.7510	2.57586
269.8010	2.57056
269.8510	2.55861
269.9010	2.57211
269.9510	2.55853
270.0010	2.54934
270.0510	2.56022
270.1010	2.55974
270.1510	2.56939
270.2010	2.55826
270.2510	2.55434
270.3010	2.55165
270.3510	2.55922
270.4010	2.55024
270.4510	2.53773
270.5010	2.55032
270.5510	2.54679
270.6010	2.54031
270.6510	2.55432
270.7010	2.56540
270.7510	2.55751
270.8010	2.56904
270.8510	2.57472
270.9010	2.57600
270.9510	2.58327
271.0010	2.58769
271.0510	2.58166
271.1010	2.58548
271.1510	2.58095
271.2010	2.58355
271.2510	2.56832
271.3010	2.55698
271.3510	2.55720
271.4010	2.56227
271.4510	2.56049
271.5010	2.56355
271.5510	2.56142
271.6010	2.54591
271.6510	2.54292
271.7010	2.53605
271.7510	2.54459
271.8010	2.56173
271.8510	2.56731
271.9010	2.55255
271.9510	2.55683
272.0010	2.55787
272.0510	2.56210
272.1010	2.55734
272.1510	2.57727
272.2010	2.56739
272.2510	2.56725
272.3010	2.56484
272.3510	2.57409
272.4010	2.56022
272.4510	2.57141
272.5010	2.56694
272.5510	2.57058
272.6010	2.58376
272.6510	2.57240
272.7010	2.57236
272.7510	2.58572
272.8010	2.57939
272.8510	2.57272
272.9010	2.57082
272.9510	2.58209
273.0010	2.57441
273.0510	2.57461
273.1010	2.57356
273.1510	2.57855
273.2010	2.58487
273.2510	2.58449
273.3010	2.59020
273.3510	2.58502
273.4010	2.57871
273.4510	2.58712
273.5010	2.60052
273.5510	2.60085
273.6010	2.59965
273.6510	2.57949
273.7010	2.57211
273.7510	2.57116
273.8010	2.56784
273.8510	2.55149
273.9010	2.54158
273.9510	2.53275
274.0010	2.53085
274.0510	2.53224
274.1010	2.53333
274.1510	2.53516
274.2010	2.53714
274.2510	2.53078
274.3010	2.53542
274.3510	2.53301
274.4010	2.55222
274.4510	2.56678
274.5010	2.55095
274.5510	2.56481
274.6010	2.55665
274.6510	2.53578
274.7010	2.52460
274.7510	2.51508
274.8010	2.50878
274.8510	2.51022
274.9010	2.52042
274.9510	2.51650
275.0010	2.50484
275.0510	2.49978
275.1010	2.47660
275.1510	2.48990
275.2010	2.50372
275.2510	2.49804
275.3010	2.51146
275.3510	2.51689
275.4010	2.51103
275.4510	2.50274
275.5010	2.51014
275.5510	2.51339
275.6010	2.51340
275.6510	2.52339
275.7010	2.52515
275.7510	2.53130
275.8010	2.52651
275.8510	2.52411
275.9010	2.52615
275.9510	2.53307
276.0010	2.53208
276.0510	2.52598
276.1010	2.52230
276.1510	2.51701
276.2010	2.50566
276.2510	2.50947
276.3010	2.50406
276.3510	2.49445
276.4010	2.49089
276.4510	2.49873
276.5010	2.51471
276.5510	2.51983
276.6010	2.52820
276.6510	2.54244
276.7010	2.53336
276.7510	2.51875
276.8010	2.50589
276.8510	2.50558
276.9010	2.52338
276.9510	2.51142
277.0010	2.51332
277.0510	2.51089
277.1010	2.51840
277.1510	2.51793
277.2010	2.51068
277.2510	2.50151
277.3010	2.51671
277.3510	2.53693
277.4010	2.53918
277.4510	2.54413
277.5010	2.54458
277.5510	2.54700
277.6010	2.54498
277.6510	2.53091
277.7010	2.52883
277.7510	2.52285
277.8010	2.53389
277.8510	2.54689
277.9010	2.56167
277.9510	2.57481
278.0010	2.56305
278.0510	2.56726
278.1010	2.56861
278.1510	2.57242
278.2010	2.56277
278.2510	2.55970
278.3010	2.56133
278.3510	2.56313
278.4010	2.56020
278.4510	2.57246
278.5010	2.56212
278.5510	2.57346
278.6010	2.58175
278.6510	2.58845
278.7010	2.58682
278.7510	2.57893
278.8010	2.57367
278.8510	2.56719
278.9010	2.57035
278.9510	2.57869
279.0010	2.58886
279.0510	2.59432
279.1010	2.59690
279.1510	2.58445
279.2010	2.57546
279.2510	2.55526
279.3010	2.58513
279.3510	2.59250
279.4010	2.59095
279.4510	2.59584
279.5010	2.59204
279.5510	2.58987
279.6010	2.59196
279.6510	2.58581
279.7010	2.58498
279.7510	2.57765
279.8010	2.57376
279.8510	2.56954
279.9010	2.57053
279.9510	2.56941
280.0010	2.57736
280.0510	2.57944
280.1010	2.59351
280.1510	2.59342
280.2010	2.58041
280.2510	2.57162
280.3010	2.56459
280.3510	2.55890
280.4010	2.56470
280.4510	2.57312
280.5010	2.56398
280.5510	2.54863
280.6010	2.55072
280.6510	2.55815
280.7010	2.56261
280.7510	2.56925
280.8010	2.56079
280.8510	2.55054
280.9010	2.55716
280.9510	2.55082
281.0010	2.55997
281.0510	2.54995
281.1010	2.53868
281.1510	2.53739
281.2010	2.54665
281.2510	2.54536
281.3010	2.53667
281.3510	2.53092
281.4010	2.53358
281.4510	2.53830
281.5010	2.54462
281.5510	2.53727
281.6010	2.54889
281.6510	2.55830
281.7010	2.55783
281.7510	2.56748
281.8010	2.58802
281.8510	2.59327
281.9010	2.58757
281.9510	2.57011
282.0010	2.56786
282.0510	2.57278
282.1010	2.56093
282.1510	2.56478
282.2010	2.55026
282.2510	2.54815
282.3010	2.54716
282.3510	2.55456
282.4010	2.55339
282.4510	2.56607
282.5010	2.56204
282.5510	2.58750
282.6010	2.58408
282.6510	2.58392
282.7010	2.58280
282.7510	2.57182
282.8010	2.56447
282.8510	2.56952
282.9010	2.57785
282.9510	2.57550
283.0010	2.57292
283.0510	2.58245
283.1010	2.57382
283.1510	2.56533
283.2010	2.54916
283.2510	2.54116
283.3010	2.53637
283.3510	2.54228
283.4010	2.54639
283.4510	2.54916
283.5010	2.55626
283.5510	2.56894
283.6010	2.57897
283.6510	2.58323
283.7010	2.57775
283.7510	2.56463
283.8010	2.57400
283.8510	2.58673
283.9010	2.57942
283.9510	2.57778
284.0010	2.58074
284.0510	2.59252
284.1010	2.58354
284.1510	2.57683
284.2010	2.56679
284.2510	2.57015
284.3010	2.56393
284.3510	2.57392
284.4010	2.57721
284.4510	2.57970
284.5010	2.57931
284.5510	2.57641
284.6010	2.58222
284.6510	2.57462
284.7010	2.56851
284.7510	2.57210
284.8010	2.56079
284.8510	2.56789
284.9010	2.56505
284.9510	2.55633
285.0010	2.55944
285.0510	2.55542
285.1010	2.55832
285.1510	2.56313
285.2010	2.57481
285.2510	2.57624
285.3010	2.58844
285.3510	2.58088
285.4010	2.58093
285.4510	2.58853
285.5010	2.59235
285.5510	2.58824
285.6010	2.58199
285.6510	2.58309
285.7010	2.58934
285.7510	2.58368
285.8010	2.58084
285.8510	2.59580
285.9010	2.60926
285.9510	2.61168
286.0010	2.62092
286.0510	2.61022
286.1010	2.62844
286.1510	2.63943
286.2010	2.64263
286.2510	2.63369
286.3010	2.62204
286.3510	2.61812
286.4010	2.60608
286.4510	2.61525
286.5010	2.60405
286.5510	2.61023
286.6010	2.60932
286.6510	2.60898
286.7010	2.59923
286.7510	2.60036
286.8010	2.59304
286.8510	2.57196
286.9010	2.57811
286.9510	2.59703
287.0010	2.60563
287.0510	2.59606
287.1010	2.57850
287.1510	2.58210
287.2010	2.57953
287.2510	2.58867
287.3010	2.58166
287.3510	2.57475
287.4010	2.57900
287.4510	2.57878
287.5010	2.57233
287.5510	2.55170
287.6010	2.55992
287.6510	2.56095
287.7010	2.57377
287.7510	2.56862
287.8010	2.58499
287.8510	2.59886
287.9010	2.59091
287.9510	2.59952
288.0010	2.61696
288.0510	2.60927
288.1010	2.59608
288.1510	2.59679
288.2010	2.59307
288.2510	2.58845
288.3010	2.59362
288.3510	2.59525
288.4010	2.59502
288.4510	2.59841
288.5010	2.57687
288.5510	2.57019
288.6010	2.57056
288.6510	2.57753
288.7010	2.56517
288.7510	2.56494
288.8010	2.56330
288.8510	2.56012
288.9010	2.55392
288.9510	2.55308
289.0010	2.56900
289.0510	2.57063
289.1010	2.56940
289.1510	2.57503
289.2010	2.57567
289.2510	2.55011
289.3010	2.54027
289.3510	2.52605
289.4010	2.53746
289.4510	2.54660
289.5010	2.54625
289.5510	2.53595
289.6010	2.54417
289.6510	2.55580
289.7010	2.55745
289.7510	2.56438
289.8010	2.56837
289.8510	2.55675
289.9010	2.55826
289.9510	2.56733
290.0010	2.57138
290.0510	2.56735
290.1010	2.55251
290.1510	2.55990
290.2010	2.56022
290.2510	2.54659
290.3010	2.55176
290.3510	2.54800
290.4010	2.55304
290.4510	2.55750
290.5010	2.57253
290.5510	2.57513
290.6010	2.57387
290.6510	2.55138
290.7010	2.55624
290.7510	2.57020
290.8010	2.57235
290.8510	2.57751
290.9010	2.58601
290.9510	2.61044
291.0010	2.61367
291.0510	2.61476
291.1010	2.62137
291.1510	2.60503
291.2010	2.58330
291.2510	2.57697
291.3010	2.58129
291.3510	2.57088
291.4010	2.57045
291.4510	2.57980
291.5010	2.58209
291.5510	2.57982
291.6010	2.59426
291.6510	2.60180
291.7010	2.59388
291.7510	2.58845
291.8010	2.58687
291.8510	2.57016
291.9010	2.56359
291.9510	2.56437
292.0010	2.55380
292.0510	2.55886
292.1010	2.57004
292.1510	2.56569
292.2010	2.56154
292.2510	2.57770
292.3010	2.56983
292.3510	2.56584
292.4010	2.56155
292.4510	2.56559
292.5010	2.56501
292.5510	2.57145
292.6010	2.56911
292.6510	2.56604
292.7010	2.57562
292.7510	2.57243
292.8010	2.56105
292.8510	2.55613
292.9010	2.55672
292.9510	2.55533
293.0010	2.55877
293.0510	2.56430
293.1010	2.55294
293.1510	2.55969
293.2010	2.55970
293.2510	2.56174
293.3010	2.55780
293.3510	2.56004
293.4010	2.55716
293.4510	2.55891
293.5010	2.57370
293.5510	2.57948
293.6010	2.56572
293.6510	2.58143
293.7010	2.57709
293.7510	2.58966
293.8010	2.59298
293.8510	2.59306
293.9010	2.59267
293.9510	2.58369
294.0010	2.57260
294.0510	2.56419
294.1010	2.55934
294.1510	2.56302
294.2010	2.55569
294.2510	2.57547
294.3010	2.57368
294.3510	2.57508
294.4010	2.59519
294.4510	2.57802
294.5010	2.57832
294.5510	2.56654
294.6010	2.55687
294.6510	2.54771
294.7010	2.55800
294.7510	2.55437
294.8010	2.55796
294.8510	2.55412
294.9010	2.54704
294.9510	2.55150
295.0010	2.55400
295.0510	2.55344
295.1010	2.56450
295.1510	2.56838
295.2010	2.57581
295.2510	2.57920
295.3010	2.57243
295.3510	2.57763
295.4010	2.57220
295.4510	2.57520
295.5010	2.56867
295.5510	2.55276
295.6010	2.56544
295.6510	2.56408
295.7010	2.55340
295.7510	2.54159
295.8010	2.54060
295.8510	2.52929
295.9010	2.53763
295.9510	2.53835
296.0010	2.54732
296.0510	2.55305
296.1010	2.54411
296.1510	2.55615
296.2010	2.54782
296.2510	2.54789
296.3010	2.55287
296.3510	2.56891
296.4010	2.55654
296.4510	2.58770
296.5010	2.59209
296.5510	2.58460
296.6010	2.58155
296.6510	2.57595
296.7010	2.56757
296.7510	2.57640
296.8010	2.57038
296.8510	2.58692
296.9010	2.59029
296.9510	2.56888
297.0010	2.55390
297.0510	2.55308
297.1010	2.56009
297.1510	2.55786
297.2010	2.55143
297.2510	2.55736
297.3010	2.55430
297.3510	2.55925
297.4010	2.55937
297.4510	2.55956
297.5010	2.55888
297.5510	2.55245
297.6010	2.56660
297.6510	2.55603
297.7010	2.54400
297.7510	2.54145
297.8010	2.54457
297.8510	2.54412
297.9010	2.54819
297.9510	2.53740
298.0010	2.52296
298.0510	2.52063
298.1010	2.52159
298.1510	2.53077
298.2010	2.52430
298.2510	2.53531
298.3010	2.55298
298.3510	2.56478
298.4010	2.58034
298.4510	2.57508
298.5010	2.58306
298.5510	2.57441
298.6010	2.56846
298.6510	2.58070
298.7010	2.58726
298.7510	2.57154
298.8010	2.57502
298.8510	2.58498
298.9010	2.57086
298.9510	2.57709
299.0010	2.57304
299.0510	2.56819
299.1010	2.57580
299.1510	2.57393
299.2010	2.57382
299.2510	2.57971
299.3010	2.55965
299.3510	2.54909
299.4010	2.55052
299.4510	2.54182
299.5010	2.55083
299.5510	2.54758
299.6010	2.54527
299.6510	2.53711
299.7010	2.52927
299.7510	2.53014
299.8010	2.52857
299.8510	2.54332
299.9010	2.54035
299.9510	2.53474
300.0010	2.53646
300.0510	2.52815
300.1010	2.52319
300.1510	2.52228
300.2010	2.52530
300.2510	2.51517
300.3010	2.52678
300.3510	2.54207
300.4010	2.54180
300.4510	2.55997
300.5010	2.55204
300.5510	2.56000
300.6010	2.56752
300.6510	2.55863
300.7010	2.55991
300.7510	2.56215
300.8010	2.58119
300.8510	2.56752
300.9010	2.56327
300.9510	2.56858
301.0010	2.56446
301.0510	2.56260
301.1010	2.57003
301.1510	2.56848
301.2010	2.56126
301.2510	2.55207
301.3010	2.55853
301.3510	2.54423
301.4010	2.55263
301.4510	2.54436
301.5010	2.54826
301.5510	2.56061
301.6010	2.55379
301.6510	2.54885
301.7010	2.55564
301.7510	2.55011
301.8010	2.56185
301.8510	2.55266
301.9010	2.55218
301.9510	2.55966
302.0010	2.57192
302.0510	2.57162
302.1010	2.56487
302.1510	2.55087
302.2010	2.55165
302.2510	2.56585
302.3010	2.55760
302.3510	2.56994
302.4010	2.58435
302.4510	2.58970
302.5010	2.59192
302.5510	2.59405
302.6010	2.60879
302.6510	2.62374
302.7010	2.62347
302.7510	2.60651
302.8010	2.60775
302.8510	2.60803
302.9010	2.59805
302.9510	2.58670
303.0010	2.57527
303.0510	2.57110
303.1010	2.58717
303.1510	2.57942
303.2010	2.57750
303.2510	2.57347
303.3010	2.56628
303.3510	2.56774
303.4010	2.57096
303.4510	2.56752
303.5010	2.56665
303.5510	2.54789
303.6010	2.54687
303.6510	2.56332
303.7010	2.56595
303.7510	2.56215
303.8010	2.55761
303.8510	2.54198
303.9010	2.54225
303.9510	2.54691
304.0010	2.55917
304.0510	2.55575
304.1010	2.54658
304.1510	2.55320
304.2010	2.55567
304.2510	2.55217
304.3010	2.53724
304.3510	2.53132
304.4010	2.53528
304.4510	2.52828
304.5010	2.51732
304.5510	2.52298
304.6010	2.53060
304.6510	2.52175
304.7010	2.53083
304.7510	2.54720
304.8010	2.54568
304.8510	2.54743
304.9010	2.55128
304.9510	2.54966
305.0010	2.55873
305.0510	2.55421
305.1010	2.55285
305.1510	2.54083
305.2010	2.54547
305.2510	2.55253
305.3010	2.54356
305.3510	2.53076
305.4010	2.53512
305.4510	2.54215
305.5010	2.54624
305.5510	2.54287
305.6010	2.54119
305.6510	2.54173
305.7010	2.55950
305.7510	2.56478
305.8010	2.56074
305.8510	2.56383
305.9010	2.55973
305.9510	2.55657
306.0010	2.54754
306.0510	2.54339
306.1010	2.53609
306.1510	2.54262
306.2010	2.54527
306.2510	2.54542
306.3010	2.52279
306.3510	2.54855
306.4010	2.54899
306.4510	2.54120
306.5010	2.54073
306.5510	2.54792
306.6010	2.54556
306.6510	2.55952
306.7010	2.54433
306.7510	2.54426
306.8010	2.55389
306.8510	2.55784
306.9010	2.56342
306.9510	2.56666
307.0010	2.56850
307.0510	2.56432
307.1010	2.55026
307.1510	2.54860
307.2010	2.54560
307.2510	2.53798
307.3010	2.53793
307.3510	2.53730
307.4010	2.52510
307.4510	2.52204
307.5010	2.52696
307.5510	2.52604
307.6010	2.52716
307.6510	2.52954
307.7010	2.51801
307.7510	2.51303
307.8010	2.52068
307.8510	2.50728
307.9010	2.50077
307.9510	2.49794
308.0010	2.48826
308.0510	2.48370
308.1010	2.48462
308.1510	2.47924
308.2010	2.47942
308.2510	2.46590
308.3010	2.47384
308.3510	2.48127
308.4010	2.48537
308.4510	2.46845
308.5010	2.48179
308.5510	2.47687
308.6010	2.47275
308.6510	2.49040
308.7010	2.50131
308.7510	2.49863
308.8010	2.50161
308.8510	2.49459
308.9010	2.50809
308.9510	2.49074
309.0010	2.49866
309.0510	2.50250
309.1010	2.50864
309.1510	2.51606
309.2010	2.52998
309.2510	2.51963
309.3010	2.51480
309.3510	2.50737
309.4010	2.51128
309.4510	2.51441
309.5010	2.52322
309.5510	2.52565
309.6010	2.53156
309.6510	2.51993
309.7010	2.51733
309.7510	2.52602
309.8010	2.51638
309.8510	2.51748
309.9010	2.51397
309.9510	2.49939
310.0010	2.49395
310.0510	2.48745
310.1010	2.47168
310.1510	2.48439
310.2010	2.48979
310.2510	2.48440
310.3010	2.47419
310.3510	2.47886
310.4010	2.48042
310.4510	2.47223
310.5010	2.47163
310.5510	2.48147
310.6010	2.48533
310.6510	2.48354
310.7010	2.48059
310.7510	2.47499
310.8010	2.47831
310.8510	2.47438
310.9010	2.47174
310.9510	2.48671
311.0010	2.48876
311.0510	2.48199
311.1010	2.48843
311.1510	2.50141
311.2010	2.50113
311.2510	2.51320
311.3010	2.50619
311.3510	2.50773
311.4010	2.49432
311.4510	2.48063
311.5010	2.49758
311.5510	2.49600
311.6010	2.49419
311.6510	2.50318
311.7010	2.50756
311.7510	2.52269
311.8010	2.53139
311.8510	2.51713
311.9010	2.52138
311.9510	2.52388
312.0010	2.52774
312.0510	2.54679
312.1010	2.53899
312.1510	2.54537
312.2010	2.53800
312.2510	2.54410
312.3010	2.55330
312.3510	2.56103
312.4010	2.56180
312.4510	2.56957
312.5010	2.57942
312.5510	2.57800
312.6010	2.56841
312.6510	2.56339
312.7010	2.54270
312.7510	2.55120
312.8010	2.53745
312.8510	2.52718
312.9010	2.52407
312.9510	2.52279
313.0010	2.52317
313.0510	2.52320
313.1010	2.52196
313.1510	2.52014
313.2010	2.52176
313.2510	2.51149
313.3010	2.52491
313.3510	2.52987
313.4010	2.53562
313.4510	2.53354
313.5010	2.53182
313.5510	2.53308
313.6010	2.52265
313.6510	2.52184
313.7010	2.52049
313.7510	2.52294
313.8010	2.52759
313.8510	2.53369
313.9010	2.52501
313.9510	2.53322
314.0010	2.54557
314.0510	2.54366
314.1010	2.53170
314.1510	2.52616
314.2010	2.51378
314.2510	2.51258
314.3010	2.49819
314.3510	2.49933
314.4010	2.49448
314.4510	2.49339
314.5010	2.50009
314.5510	2.51322
314.6010	2.51779
314.6510	2.52391
314.7010	2.52743
314.7510	2.52427
314.8010	2.53262
314.8510	2.54500
314.9010	2.53851
314.9510	2.55616
315.0010	2.55191
315.0510	2.55520
315.1010	2.56142
315.1510	2.56517
315.2010	2.56611
315.2510	2.57036
315.3010	2.59152
315.3510	2.60215
315.4010	2.59152
315.4510	2.58366
315.5010	2.59046
315.5510	2.59258
315.6010	2.58984
315.6510	2.59541
315.7010	2.59560
315.7510	2.57935
315.8010	2.58582
315.8510	2.58679
315.9010	2.58040
315.9510	2.57442
316.0010	2.55823
316.0510	2.54461
316.1010	2.52159
316.1510	2.52714
316.2010	2.52599
316.2510	2.54524
316.3010	2.54097
316.3510	2.54011
316.4010	2.55504
316.4510	2.54857
316.5010	2.54387
316.5510	2.53008
316.6010	2.53339
316.6510	2.52984
316.7010	2.53621
316.7510	2.52840
316.8010	2.51671
316.8510	2.52883
316.9010	2.51774
316.9510	2.51265
317.0010	2.51423
317.0510	2.51830
317.1010	2.53257
317.1510	2.53819
317.2010	2.54600
317.2510	2.56206
317.3010	2.56837
317.3510	2.56363
317.4010	2.56552
317.4510	2.56391
317.5010	2.56974
317.5510	2.57518
317.6010	2.57172
317.6510	2.57381
317.7010	2.55405
317.7510	2.54459
317.8010	2.54254
317.8510	2.54279
317.9010	2.54317
317.9510	2.56260
318.0010	2.56937
318.0510	2.57248
318.1010	2.56715
318.1510	2.57279
318.2010	2.57054
318.2510	2.56698
318.3010	2.55866
318.3510	2.54196
318.4010	2.55176
318.4510	2.54185
318.5010	2.54111
318.5510	2.54212
318.6010	2.52810
318.6510	2.52720
318.7010	2.52685
318.7510	2.52386
318.8010	2.51767
318.8510	2.50872
318.9010	2.49186
318.9510	2.50569
319.0010	2.50835
319.0510	2.51829
319.1010	2.50762
319.1510	2.51056
319.2010	2.51507
319.2510	2.51296
319.3010	2.50923
319.3510	2.50694
319.4010	2.51061
319.4510	2.50854
319.5010	2.50636
319.5510	2.50582
319.6010	2.50052
319.6510	2.49982
319.7010	2.50167
319.7510	2.49409
319.8010	2.49507
319.8510	2.48491
319.9010	2.49707
319.9510	2.52372
320.0010	2.52314
320.0510	2.53254
320.1010	2.52760
320.1510	2.50540
320.2010	2.50093
320.2510	2.48058
320.3010	2.49868
320.3510	2.50319
320.4010	2.51297
320.4510	2.51120
320.5010	2.52101
320.5510	2.51633
320.6010	2.52714
320.6510	2.54178
320.7010	2.53949
320.7510	2.52142
320.8010	2.51661
320.8510	2.51299
320.9010	2.51957
320.9510	2.51040
321.0010	2.49529
321.0510	2.50977
321.1010	2.50351
321.1510	2.50049
321.2010	2.50445
321.2510	2.48539
321.3010	2.48341
321.3510	2.48733
321.4010	2.49127
321.4510	2.49339
321.5010	2.49388
321.5510	2.49259
321.6010	2.49263
321.6510	2.50420
321.7010	2.50131
321.7510	2.49078
321.8010	2.49082
321.8510	2.49982
321.9010	2.51577
321.9510	2.51845
322.0010	2.51495
322.0510	2.50675
322.1010	2.51723
322.1510	2.51968
322.2010	2.52148
322.2510	2.51920
322.3010	2.50723
322.3510	2.50354
322.4010	2.49235
322.4510	2.49948
322.5010	2.49733
322.5510	2.48722
322.6010	2.47978
322.6510	2.49146
322.7010	2.50430
322.7510	2.51261
322.8010	2.51229
322.8510	2.51153
322.9010	2.50314
322.9510	2.51301
323.0010	2.50909
323.0510	2.51155
323.1010	2.50442
323.1510	2.48872
323.2010	2.48379
323.2510	2.48605
323.3010	2.49815
323.3510	2.48802
323.4010	2.49542
323.4510	2.51098
323.5010	2.50188
323.5510	2.51661
323.6010	2.52051
323.6510	2.51940
323.7010	2.51217
323.7510	2.51346
323.8010	2.51130
323.8510	2.51269
323.9010	2.51717
323.9510	2.52301
324.0010	2.52695
324.0510	2.52456
324.1010	2.52301
324.1510	2.52280
324.2010	2.53564
324.2510	2.54236
324.3010	2.53240
324.3510	2.52631
324.4010	2.53014
324.4510	2.54770
324.5010	2.55553
324.5510	2.56098
324.6010	2.55400
324.6510	2.53909
324.7010	2.53219
324.7510	2.53270
324.8010	2.52164
324.8510	2.52285
324.9010	2.53069
324.9510	2.52544
325.0010	2.51287
325.0510	2.50769
325.1010	2.50406
325.1510	2.50346
325.2010	2.48819
325.2510	2.49516
325.3010	2.51468
325.3510	2.53070
325.4010	2.53581
325.4510	2.54313
325.5010	2.55328
325.5510	2.54526
325.6010	2.54097
325.6510	2.52877
325.7010	2.52555
325.7510	2.54774
325.8010	2.53831
325.8510	2.55358
